event,RMSE,MSE,MAE,WAE,time
uGauss3_deepdive::deepnet_gradientDescent_02,32.2441,1039.6844,27.7063,70.1972,5.86
uGauss3_deepdive::deepnet_gradientDescent_03,32.2441,1039.6844,27.7063,70.1972,5.91
uGauss3_deepdive::deepnet_gradientDescent_04,32.2441,1039.6844,27.7063,70.1972,5.94
uGauss3_deepdive::deepnet_gradientDescent_05,32.2441,1039.6844,27.7063,70.1972,5.98
uGauss3_deepdive::deepnet_momentum_01,32.2413,1039.4994,27.7055,70.2077,6.1
uGauss3_deepdive::deepnet_momentum_02,32.2413,1039.4994,27.7055,70.2077,6.12
uGauss3_deepdive::deepnet_momentum_03,32.2413,1039.4994,27.7055,70.2077,6.24
uGauss3_deepdive::deepnet_momentum_04,32.2413,1039.4994,27.7055,70.2077,6.13
uGauss3_deepdive::deepnet_momentum_05,32.2413,1039.4994,27.7055,70.2077,6.14
uGauss3_deepdive::deepnet_rmsProp_01,20.7977,432.5437,15.4531,49.0396,0.63
uGauss3_deepdive::deepnet_rmsProp_02,20.7977,432.5437,15.4531,49.0396,0.62
uGauss3_deepdive::deepnet_rmsProp_03,20.7977,432.5437,15.4531,49.0396,0.62
uGauss3_deepdive::deepnet_rmsProp_04,20.7977,432.5437,15.4531,49.0396,0.61
uGauss3_deepdive::deepnet_rmsProp_05,20.7977,432.5437,15.4531,49.0396,0.63
uGauss3_deepdive::deepnet_adam_01,10.0466,100.9345,7.3484,31.6838,0.63
uGauss3_deepdive::deepnet_adam_02,10.0466,100.9345,7.3484,31.6838,0.61
uGauss3_deepdive::deepnet_adam_03,10.0466,100.9345,7.3484,31.6838,0.63
uGauss3_deepdive::deepnet_adam_04,10.0466,100.9345,7.3484,31.6838,0.63
uGauss3_deepdive::deepnet_adam_05,10.0466,100.9345,7.3484,31.6838,0.62
uGauss3_deepnet::nn.train_BP_01,3.7035,13.716,2.8521,12.1143,0.29
uGauss3_deepnet::nn.train_BP_02,3.5964,12.9342,2.8388,10.7009,0.31
uGauss3_deepnet::nn.train_BP_03,3.5001,12.2508,2.918,8.7228,0.3
uGauss3_deepnet::nn.train_BP_04,4.7756,22.8064,3.9488,14.0991,0.3
uGauss3_deepnet::nn.train_BP_05,4.9244,24.2497,4.0917,13.9391,0.3
uGauss3_elmNNRcpp::elm_train_extremeML_01,28.1067,789.9849,23.9541,52.5289,0
uGauss3_elmNNRcpp::elm_train_extremeML_02,19.8223,392.9245,17.4588,39.1448,0
uGauss3_elmNNRcpp::elm_train_extremeML_03,8.4445,71.3093,6.9616,19.9511,0
uGauss3_elmNNRcpp::elm_train_extremeML_04,12.7994,163.8246,10.8021,29.2543,0
uGauss3_elmNNRcpp::elm_train_extremeML_05,19.1869,368.1354,16.8753,35.7678,0
uGauss3_ELMR::OSelm_train.formula_extremeML_01,521.6894,272159.8699,421.8019,1653.3635,0.02
uGauss3_ELMR::OSelm_train.formula_extremeML_02,61.7206,3809.4281,53.9624,147.3683,0
uGauss3_ELMR::OSelm_train.formula_extremeML_03,41.2586,1702.2698,33.0051,112.2972,0
uGauss3_ELMR::OSelm_train.formula_extremeML_04,31.0706,965.3848,24.693,81.3878,0.02
uGauss3_ELMR::OSelm_train.formula_extremeML_05,33.086,1094.6867,26.8573,88.6124,0.01
uGauss3_EnsembleBase::Regression.Batch.Fit_none_01,2.3829,5.6782,1.866,7.7716,0.03
uGauss3_EnsembleBase::Regression.Batch.Fit_none_02,3.1571,9.9671,2.4537,10.0192,0.03
uGauss3_EnsembleBase::Regression.Batch.Fit_none_03,2.3924,5.7237,1.8754,7.4469,0.05
uGauss3_EnsembleBase::Regression.Batch.Fit_none_04,3.1609,9.9913,2.4594,9.9903,0.04
uGauss3_EnsembleBase::Regression.Batch.Fit_none_05,3.7331,13.936,2.7697,12.6497,0.03
uGauss3_h2o::h2o.deeplearning_first-order_01,2.9525,8.717,2.2677,8.8168,4.41
uGauss3_h2o::h2o.deeplearning_first-order_02,3.5078,12.3047,2.8116,10.0839,4.38
uGauss3_h2o::h2o.deeplearning_first-order_03,3.2688,10.6852,2.5605,10.0734,4.38
uGauss3_h2o::h2o.deeplearning_first-order_04,3.2931,10.8445,2.5635,9.9032,4.38
uGauss3_h2o::h2o.deeplearning_first-order_05,3.5043,12.2802,2.7867,9.6374,5.98
uGauss3_keras::fit_adadelta_01,5.6528,31.954,4.4046,16.8376,82.61
uGauss3_keras::fit_adadelta_02,11.5138,132.5674,8.7991,31.8096,79.95
uGauss3_keras::fit_adadelta_03,5.4903,30.1438,4.2834,15.1099,128.6
uGauss3_keras::fit_adadelta_04,7.2571,52.666,5.6323,21.0647,89.62
uGauss3_keras::fit_adadelta_05,5.5402,30.6936,4.329,15.3074,105.94
uGauss3_keras::fit_adagrad_01,4.8342,23.3697,3.8055,13.4081,10.2
uGauss3_keras::fit_adagrad_02,4.9575,24.5767,3.9025,14.2616,10.26
uGauss3_keras::fit_adagrad_03,4.819,23.2225,3.7433,14.582,11.61
uGauss3_keras::fit_adagrad_04,3.476,12.0827,2.7864,10.8061,24.05
uGauss3_keras::fit_adagrad_05,4.8823,23.8365,3.791,14.9829,11.12
uGauss3_keras::fit_adam_01,4.0002,16.0013,3.0947,11.9057,1.53
uGauss3_keras::fit_adam_02,4.084,16.6792,3.2084,11.8027,2.75
uGauss3_keras::fit_adam_03,4.1724,17.4086,3.2782,12.5699,2.17
uGauss3_keras::fit_adam_04,4.095,16.7691,3.1478,12.0681,2.89
uGauss3_keras::fit_adam_05,3.2791,10.7523,2.5796,10.0008,2.14
uGauss3_keras::fit_adamax_01,4.2918,18.4195,3.3793,13.2318,3.84
uGauss3_keras::fit_adamax_02,2.7965,7.8205,2.2431,9.711,4.51
uGauss3_keras::fit_adamax_03,4.3733,19.1257,3.4957,12.6342,4.44
uGauss3_keras::fit_adamax_04,2.5583,6.545,2.0418,6.9307,5.06
uGauss3_keras::fit_adamax_05,2.9976,8.9856,2.3357,8.9744,7.19
uGauss3_keras::fit_nadam_01,5.2419,27.4779,4.3499,13.443,2.83
uGauss3_keras::fit_nadam_02,3.2682,10.6813,2.6333,9.8016,3.31
uGauss3_keras::fit_nadam_03,3.46,11.9719,2.8802,8.3149,2.62
uGauss3_keras::fit_nadam_04,4.9267,24.2721,3.9736,13.0891,2.03
uGauss3_keras::fit_nadam_05,3.3797,11.4223,2.7292,8.4505,2.75
uGauss3_keras::fit_rmsprop_01,9.6387,92.9041,8.1751,20.4447,2.25
uGauss3_keras::fit_rmsprop_02,5.9193,35.0387,4.8665,15.1532,2
uGauss3_keras::fit_rmsprop_03,6.8073,46.3391,6.0859,15.4436,1.91
uGauss3_keras::fit_rmsprop_04,5.4568,29.7772,4.3038,16.0152,1.7
uGauss3_keras::fit_rmsprop_05,6.4457,41.5466,5.4036,15.43,1.59
uGauss3_keras::fit_sgd_01,5.1926,26.9631,4.0189,14.9506,4.14
uGauss3_keras::fit_sgd_02,5.3451,28.5701,4.1617,16.2998,4.7
uGauss3_keras::fit_sgd_03,4.9679,24.6805,3.8649,15.2237,6.33
uGauss3_keras::fit_sgd_04,4.861,23.6289,3.8061,13.0815,6.23
uGauss3_keras::fit_sgd_05,5.1138,26.151,3.9761,15.1244,4.97
uGauss3_MachineShop::fit_none_01,3.1623,10,2.496,9.8385,0.05
uGauss3_MachineShop::fit_none_02,3.1576,9.9705,2.494,9.7409,0.02
uGauss3_MachineShop::fit_none_03,2.3086,5.3294,1.8457,6.3333,0.03
uGauss3_MachineShop::fit_none_04,3.505,12.2851,2.8006,10.751,0.05
uGauss3_MachineShop::fit_none_05,2.3569,5.5549,1.8489,7.1129,0.02
uGauss3_minpack.lm::nlsLM_none_01,3.1472,9.905,2.4837,9.7293,0.05
uGauss3_minpack.lm::nlsLM_none_02,3.1472,9.905,2.4837,9.7293,0.05
uGauss3_minpack.lm::nlsLM_none_03,3.1472,9.905,2.4837,9.7293,0.04
uGauss3_minpack.lm::nlsLM_none_04,3.1472,9.905,2.4837,9.7293,0.03
uGauss3_minpack.lm::nlsLM_none_05,3.1472,9.905,2.4837,9.7293,0.03
uGauss3_monmlp::monmlp.fit_BFGS_01,2.9135,8.4887,2.2996,7.4899,0.22
uGauss3_monmlp::monmlp.fit_BFGS_02,3.5782,12.8036,2.8497,10.8707,0.22
uGauss3_monmlp::monmlp.fit_BFGS_03,3.7849,14.3254,3.0514,11.1139,0.22
uGauss3_monmlp::monmlp.fit_BFGS_04,9.0208,81.3743,6.3605,30.7853,0.22
uGauss3_monmlp::monmlp.fit_BFGS_05,3.4975,12.2323,2.8161,10.6362,0.22
uGauss3_monmlp::monmlp.fit_Nelder-Mead_01,5.8001,33.6414,4.4551,18.2784,0.42
uGauss3_monmlp::monmlp.fit_Nelder-Mead_02,6.1963,38.3945,4.8202,16.489,0.53
uGauss3_monmlp::monmlp.fit_Nelder-Mead_03,7.3161,53.5248,5.7523,20.8098,0.41
uGauss3_monmlp::monmlp.fit_Nelder-Mead_04,9.1916,84.4854,6.3289,31.3015,0.36
uGauss3_monmlp::monmlp.fit_Nelder-Mead_05,12.5211,156.7773,9.7482,29.4455,0.4
uGauss3_neuralnet::neuralnet_slr_01,2.8318,8.0188,2.2679,8.3311,0.19
uGauss3_neuralnet::neuralnet_slr_02,3.223,10.3879,2.5045,9.2427,0.09
uGauss3_neuralnet::neuralnet_slr_03,3.784,14.319,3.0024,10.4,0.03
uGauss3_neuralnet::neuralnet_slr_04,4.3688,19.0867,3.4065,12.1506,0.06
uGauss3_neuralnet::neuralnet_slr_05,9.2169,84.9511,6.6095,31.0529,0.14
uGauss3_neuralnet::neuralnet_sag_01,3.8124,14.5341,2.7928,12.5655,0.94
uGauss3_neuralnet::neuralnet_sag_02,3.9283,15.4314,3.0041,11.1516,0.73
uGauss3_neuralnet::neuralnet_sag_03,3.9463,15.5731,2.9733,11.6167,0.02
uGauss3_neuralnet::neuralnet_sag_04,2.7247,7.4241,2.1604,8.3531,2.94
uGauss3_neuralnet::neuralnet_sag_05,3.8181,14.5776,2.829,12.013,0.45
uGauss3_neuralnet::neuralnet_rprop-_01,3.3075,10.9397,2.5989,9.895,0.03
uGauss3_neuralnet::neuralnet_rprop-_02,2.6706,7.1323,2.153,7.4196,0.03
uGauss3_neuralnet::neuralnet_rprop-_03,3.6253,13.1429,2.8533,10.4321,0.04
uGauss3_neuralnet::neuralnet_rprop-_04,3.7556,14.1044,2.9536,9.9037,0.07
uGauss3_neuralnet::neuralnet_rprop-_05,3.9939,15.9515,2.9382,12.3268,0.01
uGauss3_neuralnet::neuralnet_rprop+_01,3.8435,14.7726,2.9327,11.44,0.03
uGauss3_neuralnet::neuralnet_rprop+_02,2.5491,6.4979,2.0661,7.4271,0.05
uGauss3_neuralnet::neuralnet_rprop+_03,3.62,13.1042,2.8585,10.3048,0.08
uGauss3_neuralnet::neuralnet_rprop+_04,3.9986,15.9885,3.0059,11.8054,0.03
uGauss3_neuralnet::neuralnet_rprop+_05,3.6106,13.0367,2.8298,10.5212,0.14
uGauss3_neuralnet::neuralnet_backprop_01,4.5394,20.6058,3.6027,12.4555,0.23
uGauss3_neuralnet::neuralnet_backprop_02,3.8802,15.0562,3.0447,11.0161,0.28
uGauss3_neuralnet::neuralnet_backprop_03,3.9887,15.9097,3.1785,10.7745,0.39
uGauss3_neuralnet::neuralnet_backprop_04,4.4278,19.6057,3.4982,11.9032,0.27
uGauss3_neuralnet::neuralnet_backprop_05,4.2928,18.4277,3.4361,11.4729,0.34
uGauss3_nlsr::nlxb_none_01,2.7216,7.407,2.1475,7.1767,0.06
uGauss3_nlsr::nlxb_none_02,2.8185,7.9439,2.2078,7.5077,0.02
uGauss3_nlsr::nlxb_none_03,2.2991,5.2858,1.8376,7.0773,0.12
uGauss3_nlsr::nlxb_none_04,2.8185,7.9439,2.2078,7.5077,0.05
uGauss3_nlsr::nlxb_none_05,3.1522,9.9363,2.4809,9.8156,0.3
uGauss3_nnet::nnet_none_01,3.3998,11.5589,2.5973,10.4998,0
uGauss3_nnet::nnet_none_02,2.8185,7.9442,2.2078,7.5053,0.02
uGauss3_nnet::nnet_none_03,3.4749,12.0746,2.6223,10.4259,0.03
uGauss3_nnet::nnet_none_04,3.1706,10.0529,2.5057,9.8058,0.03
uGauss3_nnet::nnet_none_05,2.3554,5.548,1.8465,7.1275,0.02
uGauss3_qrnn::qrnn.fit_none_01,3.5024,12.2667,2.5389,13.2058,0.28
uGauss3_qrnn::qrnn.fit_none_02,3.9015,15.2216,2.8959,12.4376,0.19
uGauss3_qrnn::qrnn.fit_none_03,2.7773,7.7135,2.121,7.7161,0.16
uGauss3_qrnn::qrnn.fit_none_04,5.7628,33.2097,4.1635,17.0328,0.11
uGauss3_qrnn::qrnn.fit_none_05,4.2,17.64,3.2341,13.3605,0.3
uGauss3_radiant.model::nn_none_01,3.5946,12.9214,2.7026,11.8637,0.04
uGauss3_radiant.model::nn_none_02,3.4127,11.6466,2.7462,10.5356,0.05
uGauss3_radiant.model::nn_none_03,2.6848,7.208,2.1288,9.0008,0.04
uGauss3_radiant.model::nn_none_04,2.9551,8.7324,2.3378,7.8135,0.05
uGauss3_radiant.model::nn_none_05,6.004,36.0484,4.6433,16.3292,0.05
uGauss3_rminer::fit_none_01,2.3524,5.5337,1.8528,7.2227,0.07
uGauss3_rminer::fit_none_02,2.3033,5.3053,1.8359,6.3721,0.06
uGauss3_rminer::fit_none_03,2.3232,5.3972,1.8631,6.78,0.06
uGauss3_rminer::fit_none_04,3.4817,12.1221,2.7975,10.6972,0.06
uGauss3_rminer::fit_none_05,2.3059,5.3171,1.8488,7.0323,0.06
uGauss3_RSNNS::mlp_Rprop_01,20.5688,423.0775,14.8737,49.2221,0.31
uGauss3_RSNNS::mlp_Rprop_02,2.9609,8.7671,2.3621,8.0132,0.31
uGauss3_RSNNS::mlp_Rprop_03,3.7004,13.693,2.7173,12.3339,0.51
uGauss3_RSNNS::mlp_Rprop_04,20.5733,423.2612,14.8807,49.1945,0.31
uGauss3_RSNNS::mlp_Rprop_05,8.8744,78.7547,6.02,30.187,0.32
uGauss3_RSNNS::mlp_BackpropBatch_01,8.227,67.683,6.7881,18.7963,3.12
uGauss3_RSNNS::mlp_BackpropBatch_02,10.5312,110.9059,8.2702,25.9636,3.32
uGauss3_RSNNS::mlp_BackpropBatch_03,9.7422,94.9114,7.6756,23.2263,3.33
uGauss3_RSNNS::mlp_BackpropBatch_04,12.1153,146.7805,9.3091,32.1935,3.3
uGauss3_RSNNS::mlp_BackpropBatch_05,6.7104,45.0297,5.4781,16.739,3.3
uGauss3_RSNNS::mlp_BackpropChunk_01,9.2078,84.7839,5.0964,37.3034,0.31
uGauss3_RSNNS::mlp_BackpropChunk_02,4.1599,17.3047,3.1806,12.6246,0.31
uGauss3_RSNNS::mlp_BackpropChunk_03,3.8323,14.6861,3.0061,11.0342,0.33
uGauss3_RSNNS::mlp_BackpropChunk_04,3.0248,9.1493,2.3663,9.0942,0.32
uGauss3_RSNNS::mlp_BackpropChunk_05,2.928,8.5732,2.2447,7.7402,0.33
uGauss3_RSNNS::mlp_BackpropMomentum_01,2.9271,8.5676,2.3397,7.4477,0.31
uGauss3_RSNNS::mlp_BackpropMomentum_02,3.0077,9.0463,2.3431,8.8194,0.31
uGauss3_RSNNS::mlp_BackpropMomentum_03,4.2806,18.3232,3.4607,11.2199,0.33
uGauss3_RSNNS::mlp_BackpropMomentum_04,3.519,12.3832,2.7933,9.6781,0.33
uGauss3_RSNNS::mlp_BackpropMomentum_05,3.2533,10.584,2.6246,8.7895,0.32
uGauss3_RSNNS::mlp_BackpropWeightDecay_01,3.0215,9.1295,2.3511,7.756,0.52
uGauss3_RSNNS::mlp_BackpropWeightDecay_02,9.542,91.0502,5.903,37.3012,0.32
uGauss3_RSNNS::mlp_BackpropWeightDecay_03,2.8723,8.2503,2.2442,7.505,0.3
uGauss3_RSNNS::mlp_BackpropWeightDecay_04,3.034,9.205,2.4113,8.7975,0.33
uGauss3_RSNNS::mlp_BackpropWeightDecay_05,3.0031,9.0186,2.3931,8.5837,0.33
uGauss3_RSNNS::mlp_Quickprop_01,27.8595,776.1537,22.2511,52.3658,3.54
uGauss3_RSNNS::mlp_Quickprop_02,32.4425,1052.5155,24.0906,74.5959,3.36
uGauss3_RSNNS::mlp_Quickprop_03,28.3038,801.105,22.5288,54.3328,3.55
uGauss3_RSNNS::mlp_Quickprop_04,32.884,1081.3584,24.4483,74.5959,3.56
uGauss3_RSNNS::mlp_Quickprop_05,28.8119,830.1254,22.8776,59.8157,3.58
uGauss3_RSNNS::mlp_SCG_01,5.7805,33.4145,4.7104,16.3524,0.5
uGauss3_RSNNS::mlp_SCG_02,3.3416,11.1662,2.606,9.4291,0.49
uGauss3_RSNNS::mlp_SCG_03,3.6393,13.2449,2.829,11.2028,0.51
uGauss3_RSNNS::mlp_SCG_04,3.7196,13.8357,2.9009,11.2743,0.52
uGauss3_RSNNS::mlp_SCG_05,4.1371,17.1155,3.3496,11.2479,0.67
uGauss3_RSNNS::mlp_Std_Backpropagation_01,4.0027,16.0218,3.0188,12.2238,0.33
uGauss3_RSNNS::mlp_Std_Backpropagation_02,3.2409,10.5035,2.6432,8.3779,0.32
uGauss3_RSNNS::mlp_Std_Backpropagation_03,3.105,9.6412,2.3996,9.4181,0.31
uGauss3_RSNNS::mlp_Std_Backpropagation_04,9.222,85.0456,5.2026,37.2983,0.31
uGauss3_RSNNS::mlp_Std_Backpropagation_05,3.0294,9.1771,2.372,8.5583,0.31
uGauss3_snnR::snnR_none_01,5.2818,27.8977,4.0957,15.6474,0.02
uGauss3_snnR::snnR_none_02,5.2818,27.8977,4.0957,15.6475,0.01
uGauss3_snnR::snnR_none_03,7.4343,55.2695,5.6387,20.815,0.05
uGauss3_snnR::snnR_none_04,7.4343,55.2695,5.6387,20.815,0.05
uGauss3_snnR::snnR_none_05,5.2818,27.8978,4.0957,15.6475,0.03
uGauss3_traineR::train.nnet_none_01,3.2261,10.408,2.5518,10.0852,0.03
uGauss3_traineR::train.nnet_none_02,2.2976,5.2791,1.8303,6.4135,0.01
uGauss3_traineR::train.nnet_none_03,3.3935,11.5158,2.7298,10.3437,0.04
uGauss3_traineR::train.nnet_none_04,2.8669,8.219,2.2422,7.9607,0.01
uGauss3_traineR::train.nnet_none_05,2.8185,7.9439,2.2078,7.5077,0.01
uGauss3_validann::ann_Nelder-Mead_01,5.2355,27.4109,4.1448,15.0154,19.13
uGauss3_validann::ann_Nelder-Mead_02,5.3229,28.3331,4.3142,13.7641,23.46
uGauss3_validann::ann_Nelder-Mead_03,4.9577,24.5788,4.1348,13.5018,29.55
uGauss3_validann::ann_Nelder-Mead_04,6.2126,38.5967,5.1189,17.9286,55.27
uGauss3_validann::ann_Nelder-Mead_05,6.7027,44.9259,5.1301,19.7413,26.7
uGauss3_validann::ann_BFGS_01,2.8185,7.9439,2.2078,7.5077,0.51
uGauss3_validann::ann_BFGS_02,2.3046,5.311,1.8465,7.0735,0.79
uGauss3_validann::ann_BFGS_03,3.4937,12.206,2.8078,10.6819,0.8
uGauss3_validann::ann_BFGS_04,3.4453,11.87,2.5959,10.4807,0.82
uGauss3_validann::ann_BFGS_05,2.3539,5.5407,1.8455,7.0938,0.8
uGauss3_validann::ann_CG_01,2.499,6.245,1.9989,7.098,36.84
uGauss3_validann::ann_CG_02,3.5912,12.8965,2.7264,11.6301,37.29
uGauss3_validann::ann_CG_03,3.5798,12.8152,2.7444,11.3586,37.43
uGauss3_validann::ann_CG_04,3.3725,11.3736,2.6367,10.011,37.87
uGauss3_validann::ann_CG_05,3.5799,12.8156,2.7297,11.566,38.02
uGauss3_validann::ann_L-BFGS-B_01,3.5898,12.8865,2.7257,11.7548,0.89
uGauss3_validann::ann_L-BFGS-B_02,2.5172,6.3361,2.0251,6.7721,0.88
uGauss3_validann::ann_L-BFGS-B_03,2.8781,8.2835,2.2675,7.9687,0.81
uGauss3_validann::ann_L-BFGS-B_04,3.5653,12.7111,2.7137,11.5873,0.88
uGauss3_validann::ann_L-BFGS-B_05,3.545,12.5672,2.7291,10.7114,0.89
uGauss3_validann::ann_SANN_01,9.7557,95.1733,7.4693,26.5278,0.2
uGauss3_validann::ann_SANN_02,6.9649,48.5102,5.3655,19.1877,0.22
uGauss3_validann::ann_SANN_03,12.8054,163.9784,11.3499,25.883,0.22
