event,RMSE,MSE,MAE,WAE,time
uGauss2_ANN2::neuralnetwork_adam_01,3.9736,15.7892,3.1526,12.0798,0.1
uGauss2_ANN2::neuralnetwork_adam_02,3.731,13.9202,2.9927,11.0996,0.11
uGauss2_ANN2::neuralnetwork_adam_03,4.0836,16.6755,3.233,11.2427,0.08
uGauss2_ANN2::neuralnetwork_adam_04,5.256,27.6251,3.7149,17.0521,0.08
uGauss2_ANN2::neuralnetwork_adam_05,4.43,19.625,3.5156,12.292,0.06
uGauss2_ANN2::neuralnetwork_rmsprop_01,4.5222,20.4505,3.4119,17.7534,0.08
uGauss2_ANN2::neuralnetwork_rmsprop_02,4.2355,17.9398,3.1248,16.494,0.12
uGauss2_ANN2::neuralnetwork_rmsprop_03,5.9667,35.6018,4.6493,15.9291,0.14
uGauss2_ANN2::neuralnetwork_rmsprop_04,3.5637,12.6997,2.7937,11.3547,0.09
uGauss2_ANN2::neuralnetwork_rmsprop_05,4.1589,17.2965,3.2536,13.3062,0.07
uGauss2_automl::automl_train_manual_trainwgrad_RMSprop_01,8.4113,70.7492,5.6794,30.3739,4.44
uGauss2_automl::automl_train_manual_trainwgrad_RMSprop_02,4.1493,17.217,3.1621,13.6573,4.42
uGauss2_automl::automl_train_manual_trainwgrad_RMSprop_03,3.9723,15.7795,3.0889,12.6865,4.45
uGauss2_automl::automl_train_manual_trainwgrad_RMSprop_04,8.6144,74.2084,5.8626,32.0495,4.43
uGauss2_automl::automl_train_manual_trainwgrad_RMSprop_05,8.4535,71.4619,5.8009,30.7751,4.44
uGauss2_automl::automl_train_manual_trainwgrad_adam_01,8.1476,66.3841,5.3646,30.0687,4.93
uGauss2_automl::automl_train_manual_trainwgrad_adam_02,8.6658,75.0961,6.287,29.2542,4.94
uGauss2_automl::automl_train_manual_trainwgrad_adam_03,8.6667,75.1123,6.1349,30.4324,4.97
uGauss2_automl::automl_train_manual_trainwgrad_adam_04,8.1454,66.3474,5.2565,30.3176,4.99
uGauss2_automl::automl_train_manual_trainwgrad_adam_05,8.642,74.6838,6.1957,30.0352,4.93
uGauss2_automl::automl_train_manual_trainwpso_01,9.2294,85.1823,7.1985,23.1391,13.26
uGauss2_automl::automl_train_manual_trainwpso_02,7.7711,60.3906,6.0373,24.333,7.38
uGauss2_automl::automl_train_manual_trainwpso_03,8.6501,74.8241,6.2805,29.029,7.86
uGauss2_automl::automl_train_manual_trainwpso_04,6.1384,37.6803,4.8975,16.895,7.21
uGauss2_automl::automl_train_manual_trainwpso_05,9.2756,86.0367,6.7919,29.3637,7.8
uGauss2_brnn::brnn_Gauss-Newton_01,3.598,12.9453,2.9794,10.3724,0.04
uGauss2_brnn::brnn_Gauss-Newton_02,2.3781,5.6555,1.8657,7.3797,0.05
uGauss2_brnn::brnn_Gauss-Newton_03,2.3781,5.6555,1.8657,7.3796,0.06
uGauss2_brnn::brnn_Gauss-Newton_04,11.436,130.7818,8.1855,32.1168,0.01
uGauss2_brnn::brnn_Gauss-Newton_05,3.5508,12.6079,2.9377,10.2283,0.08
uGauss2_CaDENCE::cadence.fit_optim_01,3.1503,9.9241,2.3988,10.7996,2.38
uGauss2_CaDENCE::cadence.fit_optim_02,3.1113,9.6801,2.3816,10.5777,2.4
uGauss2_CaDENCE::cadence.fit_optim_03,2.4041,5.7797,1.8904,7.5217,2.36
uGauss2_CaDENCE::cadence.fit_optim_04,8.6766,75.2826,5.1223,27.4147,2.38
uGauss2_CaDENCE::cadence.fit_optim_05,30.1485,908.9329,14.8616,91.99,2.08
uGauss2_CaDENCE::cadence.fit_psoptim_01,12.3348,152.1485,7.8561,37.7977,5.72
uGauss2_CaDENCE::cadence.fit_psoptim_02,11.1566,124.4697,7.429,31.5858,5.77
uGauss2_CaDENCE::cadence.fit_psoptim_03,15.5457,241.6682,12.0091,37.0326,5.74
uGauss2_CaDENCE::cadence.fit_psoptim_04,20.5444,422.0727,15.357,53.1217,5.75
uGauss2_CaDENCE::cadence.fit_psoptim_05,15.421,237.8077,12.1731,33.7318,5.78
uGauss2_CaDENCE::cadence.fit_Rprop_01,17.6638,312.0088,12.7742,39.4495,5.86
uGauss2_CaDENCE::cadence.fit_Rprop_02,18.7119,350.1366,13.568,46.1266,5.89
uGauss2_CaDENCE::cadence.fit_Rprop_03,29.4776,868.9288,15.7721,89.1759,5.77
uGauss2_CaDENCE::cadence.fit_Rprop_04,12.443,154.8279,8.626,34.4466,5.81
uGauss2_CaDENCE::cadence.fit_Rprop_05,11.7899,139.0007,8.1481,32.3143,5.72
uGauss2_deepdive::deepnet_gradientDescent_01,28.8118,830.1176,25.177,67.7823,5.89
uGauss2_deepdive::deepnet_gradientDescent_02,28.8118,830.1176,25.177,67.7823,6
uGauss2_deepdive::deepnet_gradientDescent_03,28.8118,830.1176,25.177,67.7823,5.98
uGauss2_deepdive::deepnet_gradientDescent_04,28.8118,830.1176,25.177,67.7823,5.94
uGauss2_deepdive::deepnet_gradientDescent_05,28.8118,830.1176,25.177,67.7823,5.86
uGauss2_deepdive::deepnet_momentum_01,28.8104,830.039,25.1756,67.802,6.25
uGauss2_deepdive::deepnet_momentum_02,28.8104,830.039,25.1756,67.802,6.27
uGauss2_deepdive::deepnet_momentum_03,28.8104,830.039,25.1756,67.802,6.11
uGauss2_deepdive::deepnet_momentum_04,28.8104,830.039,25.1756,67.802,6.11
uGauss2_deepdive::deepnet_momentum_05,28.8104,830.039,25.1756,67.802,6.14
uGauss2_deepdive::deepnet_rmsProp_01,18.3426,336.4509,12.6957,49.5614,0.64
uGauss2_deepdive::deepnet_rmsProp_02,18.3426,336.4509,12.6957,49.5614,0.61
uGauss2_deepdive::deepnet_rmsProp_03,18.3426,336.4509,12.6957,49.5614,0.61
uGauss2_deepdive::deepnet_rmsProp_04,18.3426,336.4509,12.6957,49.5614,0.62
uGauss2_deepdive::deepnet_rmsProp_05,18.3426,336.4509,12.6957,49.5614,0.62
uGauss2_deepdive::deepnet_adam_01,16.8843,285.0805,11.6361,46.6218,0.61
uGauss2_deepdive::deepnet_adam_02,16.8843,285.0805,11.6361,46.6218,0.61
uGauss2_deepdive::deepnet_adam_03,16.8843,285.0805,11.6361,46.6218,0.63
uGauss2_deepdive::deepnet_adam_04,16.8843,285.0805,11.6361,46.6218,0.61
uGauss2_deepdive::deepnet_adam_05,16.8843,285.0805,11.6361,46.6218,0.63
uGauss2_deepnet::nn.train_BP_01,9.0559,82.0102,7.4201,23.1734,0.31
uGauss2_deepnet::nn.train_BP_02,7.0478,49.6709,5.5468,17.3581,0.3
uGauss2_deepnet::nn.train_BP_03,6.483,42.0293,4.8425,19.0912,0.29
uGauss2_deepnet::nn.train_BP_04,3.4032,11.582,2.7491,11.0331,0.29
uGauss2_deepnet::nn.train_BP_05,5.1091,26.1034,4.2396,13.3391,0.41
uGauss2_elmNNRcpp::elm_train_extremeML_01,28.8893,834.5936,25.3171,66.9071,0
uGauss2_elmNNRcpp::elm_train_extremeML_02,23.5586,555.0082,20.1337,47.8545,0
uGauss2_elmNNRcpp::elm_train_extremeML_03,28.0952,789.3407,23.6146,68.9252,0
uGauss2_elmNNRcpp::elm_train_extremeML_04,20.3911,415.7968,16.1511,42.9417,0
uGauss2_elmNNRcpp::elm_train_extremeML_05,22.3586,499.907,18.8497,51.5475,0
uGauss2_ELMR::OSelm_train.formula_extremeML_01,55.8029,3113.9656,46.629,143.0329,0.01
uGauss2_ELMR::OSelm_train.formula_extremeML_02,31.2976,979.5385,25.2946,82.5683,0.02
uGauss2_ELMR::OSelm_train.formula_extremeML_03,27.9117,779.0655,22.5239,64.9821,0.02
uGauss2_ELMR::OSelm_train.formula_extremeML_04,27.8077,773.2681,20.9835,79.5011,0.02
uGauss2_ELMR::OSelm_train.formula_extremeML_05,182.2561,33217.2992,156.6905,455.1463,0
uGauss2_EnsembleBase::Regression.Batch.Fit_none_01,3.8821,15.0706,2.9892,12.0349,0.03
uGauss2_EnsembleBase::Regression.Batch.Fit_none_02,6.8986,47.5902,5.2262,17.6314,0.03
uGauss2_EnsembleBase::Regression.Batch.Fit_none_03,2.7901,7.7846,2.1897,9.7349,0.03
uGauss2_EnsembleBase::Regression.Batch.Fit_none_04,3.8454,14.7872,3.0595,11.7917,0.03
uGauss2_EnsembleBase::Regression.Batch.Fit_none_05,3.9495,15.5987,3.0341,11.9878,0.03
uGauss2_h2o::h2o.deeplearning_first-order_01,3.7563,14.1099,2.9632,14.2834,4.44
uGauss2_h2o::h2o.deeplearning_first-order_02,3.892,15.1478,3.1088,10.9665,4.36
uGauss2_h2o::h2o.deeplearning_first-order_03,2.8574,8.1646,2.2415,9.4798,4.41
uGauss2_h2o::h2o.deeplearning_first-order_04,3.4367,11.8109,2.7526,12.1113,4.41
uGauss2_h2o::h2o.deeplearning_first-order_05,3.4454,11.8707,2.7928,11.6466,4.35
uGauss2_keras::fit_adagrad_01,5.0447,25.449,3.6068,18.0398,57.75
uGauss2_keras::fit_adagrad_02,5.1521,26.5445,3.7059,17.8629,55.75
uGauss2_keras::fit_adagrad_03,8.881,78.8725,6.5481,25.2992,19
uGauss2_keras::fit_adagrad_04,8.9179,79.5291,6.5656,26.056,18.39
uGauss2_keras::fit_adagrad_05,9.069,82.2459,6.6076,27.0327,8.42
uGauss2_keras::fit_adam_01,6.7909,46.1168,5.1083,20.2134,3.21
uGauss2_keras::fit_adam_02,7.0377,49.5287,5.5689,18.4971,3.65
uGauss2_keras::fit_adam_03,3.9732,15.786,3.0663,15.053,3.03
uGauss2_keras::fit_adam_04,5.342,28.5369,4.2236,18.939,3.73
uGauss2_keras::fit_adam_05,9.1442,83.6161,6.7662,27.8206,1.61
uGauss2_keras::fit_adamax_01,4.2292,17.8858,3.318,12.6822,6.27
uGauss2_keras::fit_adamax_02,6.5545,42.9618,4.939,18.8818,5.2
uGauss2_keras::fit_adamax_03,3.9478,15.5853,2.9133,12.7852,4.89
uGauss2_keras::fit_adamax_04,4.2789,18.3086,3.3859,12.5173,8.6
uGauss2_keras::fit_adamax_05,3.8559,14.8682,2.8623,14.5766,9.26
uGauss2_keras::fit_nadam_01,7.1607,51.2753,5.6164,19.4085,3.47
uGauss2_keras::fit_nadam_02,8.5636,73.3349,6.1934,27.8818,3.36
uGauss2_keras::fit_nadam_03,4.4476,19.7811,3.3455,14.5239,5.11
uGauss2_keras::fit_nadam_04,10.2329,104.7132,7.3962,31.8943,2.1
uGauss2_keras::fit_nadam_05,4.2819,18.3348,3.1232,14.0616,2.83
uGauss2_keras::fit_rmsprop_01,13.4227,180.1694,10.9709,28.4689,2.31
uGauss2_keras::fit_rmsprop_02,12.3686,152.9819,9.7366,33.8563,2.72
uGauss2_keras::fit_rmsprop_03,8.3156,69.15,6.4959,23.0952,1.61
uGauss2_keras::fit_rmsprop_04,10.2651,105.3723,7.5917,32.0738,2.24
uGauss2_keras::fit_rmsprop_05,8.1016,65.6362,6.6654,22.137,2.5
uGauss2_keras::fit_sgd_01,8.9303,79.751,6.6597,27.6078,5.83
uGauss2_keras::fit_sgd_02,8.8123,77.6564,6.48,25.1856,5.93
uGauss2_keras::fit_sgd_03,6.9653,48.5153,5.0435,21.7166,12.64
uGauss2_keras::fit_sgd_04,9.0267,81.4805,6.6071,24.851,4.97
uGauss2_keras::fit_sgd_05,5.1907,26.9434,3.6742,19.6587,19.55
uGauss2_MachineShop::fit_none_01,3.121,9.7405,2.4847,9.6145,0.05
uGauss2_MachineShop::fit_none_02,3.0193,9.116,2.4204,9.255,0.01
uGauss2_MachineShop::fit_none_03,3.1993,10.2357,2.5695,9.3644,0.02
uGauss2_MachineShop::fit_none_04,6.0698,36.8428,4.636,17.1057,0.03
uGauss2_MachineShop::fit_none_05,2.5986,6.7528,2.0803,7.8638,0.01
uGauss2_minpack.lm::nlsLM_none_01,2.9795,8.8775,2.389,9.054,0.04
uGauss2_minpack.lm::nlsLM_none_02,2.9795,8.8775,2.389,9.054,0.06
uGauss2_minpack.lm::nlsLM_none_03,2.9795,8.8775,2.389,9.054,0.05
uGauss2_minpack.lm::nlsLM_none_04,2.9795,8.8775,2.389,9.054,0.06
uGauss2_minpack.lm::nlsLM_none_05,2.9795,8.8775,2.389,9.054,0.04
uGauss2_monmlp::monmlp.fit_BFGS_01,3.8341,14.7004,2.882,13.7834,0.22
uGauss2_monmlp::monmlp.fit_BFGS_02,4.6769,21.8736,3.6151,15.4017,0.22
uGauss2_monmlp::monmlp.fit_BFGS_03,4.864,23.6581,3.7293,13.359,0.22
uGauss2_monmlp::monmlp.fit_BFGS_04,9.4078,88.5075,6.8956,30.7698,0.22
uGauss2_monmlp::monmlp.fit_BFGS_05,3.0438,9.2645,2.4413,9.0617,0.24
uGauss2_monmlp::monmlp.fit_Nelder-Mead_01,13.5692,184.1238,10.1535,34.7262,0.39
uGauss2_monmlp::monmlp.fit_Nelder-Mead_02,9.5898,91.9642,6.7817,29.0833,0.4
uGauss2_monmlp::monmlp.fit_Nelder-Mead_03,9.4598,89.4877,6.7308,30.9717,0.39
uGauss2_monmlp::monmlp.fit_Nelder-Mead_04,8.2728,68.4388,6.527,21.4965,0.44
uGauss2_monmlp::monmlp.fit_Nelder-Mead_05,11.2463,126.4798,8.1143,30.1673,0.44
uGauss2_neuralnet::neuralnet_slr_01,3.7435,14.0141,2.7163,14.6236,0.22
uGauss2_neuralnet::neuralnet_slr_02,8.6091,74.117,6.0724,25.2865,0.08
uGauss2_neuralnet::neuralnet_slr_03,3.7306,13.9175,2.684,14.9299,0.39
uGauss2_neuralnet::neuralnet_slr_04,8.5773,73.5697,6.0632,24.5461,0.11
uGauss2_neuralnet::neuralnet_slr_05,3.5678,12.7289,2.6347,14.0133,0.15
uGauss2_neuralnet::neuralnet_sag_01,8.745,76.4756,6.13,27.2986,1.09
uGauss2_neuralnet::neuralnet_sag_02,6.3739,40.6263,4.6708,19.1557,0.77
uGauss2_neuralnet::neuralnet_sag_03,3.3723,11.3726,2.7158,9.5832,4.72
uGauss2_neuralnet::neuralnet_sag_04,9.2123,84.8673,6.5168,30.5803,1.71
uGauss2_neuralnet::neuralnet_sag_05,8.639,74.6321,6.1167,24.7388,1.29
uGauss2_neuralnet::neuralnet_rprop-_01,9.2219,85.0425,6.6977,28.8343,0.13
uGauss2_neuralnet::neuralnet_rprop-_02,6.6098,43.69,4.7668,20.167,0.06
uGauss2_neuralnet::neuralnet_rprop-_03,3.5904,12.8911,2.6835,13.6897,0.06
uGauss2_neuralnet::neuralnet_rprop-_04,3.7174,13.8194,2.7433,14.156,0.06
uGauss2_neuralnet::neuralnet_rprop-_05,4.402,19.3774,3.4777,12.9142,0.09
uGauss2_neuralnet::neuralnet_rprop+_01,9.3364,87.1681,6.7392,31.2116,0.12
uGauss2_neuralnet::neuralnet_rprop+_02,3.6133,13.0558,2.6981,13.8602,0.11
uGauss2_neuralnet::neuralnet_rprop+_03,3.6848,13.5776,2.7692,13.9084,0.05
uGauss2_neuralnet::neuralnet_rprop+_04,8.7858,77.1909,6.1946,26.8811,0.01
uGauss2_neuralnet::neuralnet_rprop+_05,8.6404,74.6564,6.1594,25.2448,0.03
uGauss2_neuralnet::neuralnet_backprop_01,6.5967,43.5167,5.005,18.6114,0.89
uGauss2_neuralnet::neuralnet_backprop_02,4.2479,18.0445,3.0708,15.7472,0.97
uGauss2_neuralnet::neuralnet_backprop_03,4.5222,20.4499,3.54,12.7619,0.9
uGauss2_neuralnet::neuralnet_backprop_04,4.3983,19.3454,3.4494,12.4784,0.85
uGauss2_neuralnet::neuralnet_backprop_05,4.3931,19.2995,3.4487,12.513,0.72
uGauss2_nlsr::nlxb_none_01,2.3327,5.4417,1.8303,7.3268,0.13
uGauss2_nlsr::nlxb_none_02,2.9754,8.8533,2.3838,9.0619,0.14
uGauss2_nlsr::nlxb_none_03,2.3336,5.4457,1.831,7.3303,0.15
uGauss2_nlsr::nlxb_none_04,18.1709,330.1805,12.1388,49.9698,0.12
uGauss2_nlsr::nlxb_none_05,3.5011,12.2578,2.6021,13.3969,0.05
uGauss2_nnet::nnet_none_01,6.0692,36.8346,4.6404,17.1057,0.03
uGauss2_nnet::nnet_none_02,6.4612,41.747,4.7149,20.2078,0.05
uGauss2_nnet::nnet_none_03,2.3783,5.6563,1.8674,7.6325,0.01
uGauss2_nnet::nnet_none_04,3.0894,9.5444,2.4567,9.4881,0.01
uGauss2_nnet::nnet_none_05,2.3625,5.5814,1.8552,7.4016,0.03
uGauss2_qrnn::qrnn.fit_none_01,12.005,144.1201,7.7312,33.7478,0.14
uGauss2_qrnn::qrnn.fit_none_02,3.7782,14.2747,2.6654,16.0998,0.5
uGauss2_qrnn::qrnn.fit_none_03,7.0235,49.3301,4.4411,25.8691,0.23
uGauss2_qrnn::qrnn.fit_none_04,2.6571,7.0601,2.0248,8.7844,0.18
uGauss2_qrnn::qrnn.fit_none_05,3.3444,11.1851,2.5637,11.3528,0.19
uGauss2_radiant.model::nn_none_01,4.2161,17.7755,3.3274,11.2236,0.05
uGauss2_radiant.model::nn_none_02,4.9807,24.807,4.0917,12.0283,0.05
uGauss2_radiant.model::nn_none_03,7.9036,62.4667,5.5286,23.3046,0.05
uGauss2_radiant.model::nn_none_04,4.5795,20.9722,3.7498,11.3454,0.07
uGauss2_radiant.model::nn_none_05,2.5784,6.6482,2.0434,7.8916,0.06
uGauss2_rminer::fit_none_01,2.3618,5.5779,1.8586,7.5477,0.08
uGauss2_rminer::fit_none_02,5.942,35.3076,4.4178,17.1244,0.08
uGauss2_rminer::fit_none_03,2.3604,5.5713,1.8537,7.45,0.08
uGauss2_rminer::fit_none_04,2.369,5.6122,1.863,7.4876,0.09
uGauss2_rminer::fit_none_05,3.022,9.1322,2.4299,9.2165,0.08
uGauss2_RSNNS::mlp_Rprop_01,6.3892,40.8213,4.6858,19.1326,0.32
uGauss2_RSNNS::mlp_Rprop_02,3.7126,13.7831,2.896,13.7779,0.32
uGauss2_RSNNS::mlp_Rprop_03,3.5732,12.768,2.6538,13.6403,0.31
uGauss2_RSNNS::mlp_Rprop_04,7.7816,60.5535,5.4572,23.7908,0.32
uGauss2_RSNNS::mlp_Rprop_05,8.3987,70.5375,5.8264,29.2934,0.31
uGauss2_RSNNS::mlp_BackpropBatch_01,14.8938,221.8241,11.6689,32.0287,3.31
uGauss2_RSNNS::mlp_BackpropBatch_02,12.1638,147.9568,9.8948,26.7486,3.31
uGauss2_RSNNS::mlp_BackpropBatch_03,14.8193,219.6104,11.543,32.4285,3.11
uGauss2_RSNNS::mlp_BackpropBatch_04,14.7088,216.3489,11.7066,30.3162,3.3
uGauss2_RSNNS::mlp_BackpropBatch_05,14.467,209.2945,11.5655,30.3793,3.3
uGauss2_RSNNS::mlp_BackpropChunk_01,4.7181,22.2608,3.6073,15.4886,0.33
uGauss2_RSNNS::mlp_BackpropChunk_02,4.9942,24.9423,3.8184,15.7532,0.33
uGauss2_RSNNS::mlp_BackpropChunk_03,3.2955,10.8604,2.5618,11.569,0.34
uGauss2_RSNNS::mlp_BackpropChunk_04,5.209,27.1337,4.0998,18.1807,0.33
uGauss2_RSNNS::mlp_BackpropChunk_05,4.4641,19.9286,3.2197,15.446,0.33
uGauss2_RSNNS::mlp_BackpropMomentum_01,4.7238,22.3138,3.6364,15.6644,0.52
uGauss2_RSNNS::mlp_BackpropMomentum_02,8.9718,80.4932,6.1737,29.6221,0.31
uGauss2_RSNNS::mlp_BackpropMomentum_03,4.815,23.1839,3.7195,14.6615,0.31
uGauss2_RSNNS::mlp_BackpropMomentum_04,4.8315,23.3432,3.789,15.8752,0.31
uGauss2_RSNNS::mlp_BackpropMomentum_05,3.3532,11.2438,2.5715,12.7735,0.31
uGauss2_RSNNS::mlp_BackpropWeightDecay_01,10.6592,113.6192,7.4007,33.5021,0.33
uGauss2_RSNNS::mlp_BackpropWeightDecay_02,5.1418,26.4381,4.0206,15.3442,0.33
uGauss2_RSNNS::mlp_BackpropWeightDecay_03,6.739,45.4148,5.5508,19.8255,0.31
uGauss2_RSNNS::mlp_BackpropWeightDecay_04,8.8443,78.2216,6.2486,26.2503,0.32
uGauss2_RSNNS::mlp_BackpropWeightDecay_05,4.5703,20.888,3.7014,12.3743,0.31
uGauss2_RSNNS::mlp_Quickprop_01,30.0466,902.7989,22.1846,73.2933,3.53
uGauss2_RSNNS::mlp_Quickprop_02,25.0662,628.3153,19.9234,51.7595,3.55
uGauss2_RSNNS::mlp_Quickprop_03,29.5803,874.9947,21.8967,73.2933,3.59
uGauss2_RSNNS::mlp_Quickprop_04,24.6874,609.4662,19.6618,51.6199,3.38
uGauss2_RSNNS::mlp_Quickprop_05,24.5455,602.4818,19.4492,51.7595,3.56
uGauss2_RSNNS::mlp_SCG_01,6.3056,39.7603,4.7463,17.9926,0.56
uGauss2_RSNNS::mlp_SCG_02,6.2398,38.9349,4.8401,17.2565,0.71
uGauss2_RSNNS::mlp_SCG_03,7.9071,62.5218,6.0725,21.7356,0.47
uGauss2_RSNNS::mlp_SCG_04,6.4892,42.1098,4.7724,20.2438,0.53
uGauss2_RSNNS::mlp_SCG_05,9.2984,86.4598,6.7731,30.3693,0.51
uGauss2_RSNNS::mlp_Std_Backpropagation_01,4.832,23.3482,3.6629,15.2518,0.31
uGauss2_RSNNS::mlp_Std_Backpropagation_02,5.9991,35.9888,4.6244,18.6546,0.31
uGauss2_RSNNS::mlp_Std_Backpropagation_03,3.4215,11.7065,2.5777,13.4441,0.33
uGauss2_RSNNS::mlp_Std_Backpropagation_04,4.7695,22.7481,3.8106,14.5075,0.31
uGauss2_RSNNS::mlp_Std_Backpropagation_05,6.7625,45.7308,5.1841,19.7941,0.33
uGauss2_snnR::snnR_none_01,9.4678,89.6395,6.9147,30.1105,0.05
uGauss2_snnR::snnR_none_02,9.5169,90.5717,7.0061,30.259,0.02
uGauss2_snnR::snnR_none_03,9.4678,89.6394,6.9147,30.1105,0.07
uGauss2_snnR::snnR_none_04,8.8419,78.1789,6.4413,25.4487,0.03
uGauss2_snnR::snnR_none_05,8.8419,78.179,6.4414,25.4487,0.05
uGauss2_traineR::train.nnet_none_01,3.5011,12.2579,2.602,13.3969,0
uGauss2_traineR::train.nnet_none_02,2.4561,6.0322,1.9321,8.0308,0.03
uGauss2_traineR::train.nnet_none_03,2.602,6.7705,2.0822,7.9202,0.01
uGauss2_traineR::train.nnet_none_04,6.1803,38.1959,4.7352,17.1064,0.02
uGauss2_traineR::train.nnet_none_05,2.3713,5.6228,1.8674,7.5691,0.03
uGauss2_validann::ann_Nelder-Mead_01,11.4828,131.8539,8.0847,31.7397,29.58
uGauss2_validann::ann_Nelder-Mead_02,7.5819,57.4857,5.9618,21.1475,32.19
uGauss2_validann::ann_Nelder-Mead_03,6.7221,45.1871,4.8292,20.4808,31.8
uGauss2_validann::ann_Nelder-Mead_04,7.5636,57.2076,5.4203,22.5839,28.39
uGauss2_validann::ann_Nelder-Mead_05,14.3902,207.0773,11.568,34.106,26.07
uGauss2_validann::ann_BFGS_01,2.3585,5.5625,1.854,7.5013,0.79
uGauss2_validann::ann_BFGS_02,2.3571,5.556,1.8546,7.4543,0.8
uGauss2_validann::ann_BFGS_03,6.0673,36.8119,4.6423,17.0132,0.8
uGauss2_validann::ann_BFGS_04,6.1207,37.4631,4.7271,17.1031,0.78
uGauss2_validann::ann_BFGS_05,2.3654,5.5949,1.864,7.4711,0.79
uGauss2_validann::ann_CG_01,8.4479,71.3677,5.9446,28.0757,33.27
uGauss2_validann::ann_CG_02,6.2667,39.2716,4.7061,17.7545,33.87
uGauss2_validann::ann_CG_03,3.5928,12.9084,2.8969,10.7264,33.89
uGauss2_validann::ann_CG_04,8.6168,74.2498,6.2078,28.2032,34.93
uGauss2_validann::ann_CG_05,6.3016,39.7105,4.7543,17.8412,35.58
uGauss2_validann::ann_L-BFGS-B_01,3.6888,13.6073,2.8747,12.5287,0.85
uGauss2_validann::ann_L-BFGS-B_02,3.0632,9.3835,2.4348,9.8076,0.83
uGauss2_validann::ann_L-BFGS-B_03,6.2839,39.488,4.7734,17.6602,0.84
uGauss2_validann::ann_L-BFGS-B_04,4.0776,16.6265,3.1853,13.2715,0.81
uGauss2_validann::ann_L-BFGS-B_05,6.0856,37.0346,4.7789,16.3931,0.87
uGauss2_validann::ann_SANN_01,14.273,203.7187,11.6041,30.3971,0.21
uGauss2_validann::ann_SANN_02,15.9574,254.6375,12.3112,33.4458,0.2
uGauss2_validann::ann_SANN_03,15.1506,229.5409,12.0242,32.1496,0.21
uGauss2_validann::ann_SANN_04,9.9162,98.3301,8.5558,24.4015,0.2
uGauss2_validann::ann_SANN_05,13.0645,170.6824,10.1395,35.2415,0.2
uGauss2_caret::avNNet_none_01,3.1956,10.2118,2.4997,9.8629,0.1
uGauss2_caret::avNNet_none_02,4.2952,18.4487,3.133,16.8133,0.08
uGauss2_caret::avNNet_none_03,4.942,24.423,3.7854,13.1067,0.1
uGauss2_caret::avNNet_none_04,3.2653,10.6623,2.6499,9.5769,0.07
uGauss2_caret::avNNet_none_05,2.424,5.8758,1.9144,7.1385,0.08
uGauss2_keras::fit_adadelta_01,4.0295,16.2369,2.9096,15.5539,68.27
uGauss2_keras::fit_adadelta_02,3.8803,15.0566,2.8149,15.271,46.48
uGauss2_keras::fit_adadelta_03,3.9739,15.7917,2.8916,15.6037,63.67
uGauss2_keras::fit_adadelta_04,3.8515,14.8341,2.8379,14.5742,30.85
