event,RMSE,MSE,MAE,WAE,time
uGauss1_ANN2::neuralnetwork_sgd_02,9.4225,88.7826,7.5153,23.2811,0.08
uGauss1_ANN2::neuralnetwork_sgd_03,8.2558,68.158,6.8407,20.0772,0.08
uGauss1_ANN2::neuralnetwork_sgd_04,12.8361,164.7643,11.0316,27.0917,0.07
uGauss1_ANN2::neuralnetwork_sgd_05,12.9498,167.698,11.0961,27.8231,0.09
uGauss1_ANN2::neuralnetwork_sgd_06,5.6746,32.2006,4.406,18.6988,0.07
uGauss1_ANN2::neuralnetwork_sgd_07,12.0105,144.2531,10.0919,24.7729,0.1
uGauss1_ANN2::neuralnetwork_sgd_08,12.1268,147.0594,10.2174,26.7601,0.07
uGauss1_ANN2::neuralnetwork_sgd_09,7.0894,50.26,5.888,17.6233,0.1
uGauss1_ANN2::neuralnetwork_sgd_10,11.7655,138.4262,9.848,27.5449,0.09
uGauss1_ANN2::neuralnetwork_adam_01,3.8723,14.9946,3.2344,10.3446,0.09
uGauss1_ANN2::neuralnetwork_adam_02,10.0551,101.1055,8.4073,23.8501,0.08
uGauss1_ANN2::neuralnetwork_adam_03,4.5487,20.6903,3.503,15.446,0.1
uGauss1_ANN2::neuralnetwork_adam_04,10.6785,114.0314,8.9388,22.4687,0.08
uGauss1_ANN2::neuralnetwork_adam_05,13.0857,171.2346,11.2146,28.7788,0.11
uGauss1_ANN2::neuralnetwork_adam_06,10.173,103.4902,8.541,22.1349,0.06
uGauss1_ANN2::neuralnetwork_adam_07,3.7599,14.1372,3.0289,11.9428,0.08
uGauss1_ANN2::neuralnetwork_adam_08,13.237,175.2186,11.3039,32.7459,0.08
uGauss1_ANN2::neuralnetwork_adam_09,13.5935,184.7842,11.0768,39.8387,0.1
uGauss1_ANN2::neuralnetwork_adam_10,11.0556,122.2266,9.2838,24.2115,0.07
uGauss1_ANN2::neuralnetwork_rmsprop_01,8.4866,72.0219,6.9526,21.2375,0.07
uGauss1_ANN2::neuralnetwork_rmsprop_02,9.4314,88.952,7.7958,21.8972,0.09
uGauss1_ANN2::neuralnetwork_rmsprop_03,11.5972,134.4961,9.5054,28.2577,0.09
uGauss1_ANN2::neuralnetwork_rmsprop_04,8.0668,65.0725,6.2691,21.4143,0.09
uGauss1_ANN2::neuralnetwork_rmsprop_05,11.6805,136.4343,9.5822,25.6587,0.08
uGauss1_ANN2::neuralnetwork_rmsprop_06,5.1283,26.2993,3.8756,15.0177,0.09
uGauss1_ANN2::neuralnetwork_rmsprop_07,11.7458,137.9638,9.4914,29.5519,0.08
uGauss1_ANN2::neuralnetwork_rmsprop_08,5.4175,29.349,4.1182,16.8513,0.09
uGauss1_ANN2::neuralnetwork_rmsprop_09,9.4006,88.3719,7.7008,21.2652,0.07
uGauss1_ANN2::neuralnetwork_rmsprop_10,11.7072,137.0586,9.6149,27.8314,0.08
uGauss1_automl::automl_train_manual_trainwgrad_RMSprop_01,4.1501,17.2235,3.1105,14.6773,4.41
uGauss1_automl::automl_train_manual_trainwgrad_RMSprop_02,4.3447,18.8765,3.3851,12.9622,4.38
uGauss1_automl::automl_train_manual_trainwgrad_RMSprop_03,8.2956,68.817,6.584,20.2532,4.41
uGauss1_automl::automl_train_manual_trainwgrad_RMSprop_04,4.2087,17.7133,2.9959,17.4765,4.38
uGauss1_automl::automl_train_manual_trainwgrad_RMSprop_05,3.5603,12.6759,2.6931,10.4343,4.4
uGauss1_automl::automl_train_manual_trainwgrad_RMSprop_06,14.7082,216.3314,9.0928,43.2513,4.36
uGauss1_automl::automl_train_manual_trainwgrad_RMSprop_07,4.9734,24.7349,3.6416,18.3413,4.39
uGauss1_automl::automl_train_manual_trainwgrad_RMSprop_08,4.7122,22.2049,3.58,16.2395,4.89
uGauss1_automl::automl_train_manual_trainwgrad_RMSprop_09,5.259,27.6572,3.747,19.7329,5.04
uGauss1_automl::automl_train_manual_trainwgrad_RMSprop_10,4.5047,20.2922,3.4895,15.1608,4.58
uGauss1_automl::automl_train_manual_trainwgrad_adam_01,6.6071,43.6534,5.0144,21.5764,4.93
uGauss1_automl::automl_train_manual_trainwgrad_adam_02,10.9616,120.1561,8.6779,23.4993,4.9
uGauss1_automl::automl_train_manual_trainwgrad_adam_03,5.465,29.8663,4.2759,16.2238,5.36
uGauss1_automl::automl_train_manual_trainwgrad_adam_04,4.5928,21.0938,3.5837,16.9298,4.89
uGauss1_automl::automl_train_manual_trainwgrad_adam_05,5.8323,34.0153,4.3892,18.3237,5.66
uGauss1_automl::automl_train_manual_trainwgrad_adam_06,7.8633,61.8321,6.2059,20.9569,5.67
uGauss1_automl::automl_train_manual_trainwgrad_adam_07,3.7974,14.4201,2.7945,13.6836,5.66
uGauss1_automl::automl_train_manual_trainwgrad_adam_08,7.8219,61.1817,6.068,21.5063,5.67
uGauss1_automl::automl_train_manual_trainwgrad_adam_09,7.9887,63.819,6.2675,20.6331,5.66
uGauss1_automl::automl_train_manual_trainwgrad_adam_10,4.2197,17.8054,3.3257,14.5311,5.66
uGauss1_automl::automl_train_manual_trainwpso_01,15.0794,227.3869,11.1981,47.2975,6.61
uGauss1_automl::automl_train_manual_trainwpso_02,13.8849,192.7915,10.8269,40.0021,8.78
uGauss1_automl::automl_train_manual_trainwpso_03,12.5447,157.3692,10.1004,34.4066,13.98
uGauss1_automl::automl_train_manual_trainwpso_04,15.7902,249.3298,13.7532,34.2588,9.58
uGauss1_automl::automl_train_manual_trainwpso_05,10.5504,111.3111,8.1994,26.1492,9.91
uGauss1_automl::automl_train_manual_trainwpso_06,16.6578,277.4837,13.7461,42.7046,6.9
uGauss1_automl::automl_train_manual_trainwpso_07,16.4877,271.8445,11.3873,47.8052,6.87
uGauss1_automl::automl_train_manual_trainwpso_08,13.6813,187.1774,11.4372,29.5784,10.34
uGauss1_automl::automl_train_manual_trainwpso_09,16.374,268.1073,12.8914,38.7273,10.25
uGauss1_automl::automl_train_manual_trainwpso_10,11.5227,132.7734,9.1934,35.1104,8.58
uGauss1_brnn::brnn_Gauss-Newton_01,2.4165,5.8393,1.8814,8.7824,0.05
uGauss1_brnn::brnn_Gauss-Newton_02,6.6565,44.3088,4.7667,21.1721,0.08
uGauss1_brnn::brnn_Gauss-Newton_03,2.2526,5.0741,1.7489,7.2646,0.01
uGauss1_brnn::brnn_Gauss-Newton_04,2.5728,6.6194,1.9808,8.3994,0.04
uGauss1_brnn::brnn_Gauss-Newton_05,6.6565,44.3094,4.7667,21.1723,0.08
uGauss1_brnn::brnn_Gauss-Newton_06,2.2526,5.0741,1.7489,7.2646,0.02
uGauss1_brnn::brnn_Gauss-Newton_07,2.5917,6.7168,1.9952,8.3984,0.03
uGauss1_brnn::brnn_Gauss-Newton_08,2.4165,5.8393,1.8814,8.7824,0.03
uGauss1_brnn::brnn_Gauss-Newton_09,2.2597,5.106,1.7518,7.4464,0.03
uGauss1_brnn::brnn_Gauss-Newton_10,2.2526,5.0741,1.7489,7.2646,0.06
uGauss1_caret::avNNet_none_01,3.8649,14.9372,2.951,12.5043,0.06
uGauss1_caret::avNNet_none_02,2.9124,8.482,2.312,9.9501,0.07
uGauss1_caret::avNNet_none_03,3.9978,15.9826,3.0688,12.9617,0.06
uGauss1_caret::avNNet_none_04,3.6709,13.4756,2.8185,14.0099,0.06
uGauss1_caret::avNNet_none_05,2.9602,8.7629,2.3858,9.1596,0.05
uGauss1_caret::avNNet_none_06,5.0034,25.0342,3.5954,19.1479,0.05
uGauss1_caret::avNNet_none_07,2.6818,7.192,2.1479,7.5468,0.04
uGauss1_caret::avNNet_none_08,3.1553,9.9561,2.4403,10.6709,0.05
uGauss1_caret::avNNet_none_09,5.6653,32.0962,4.3507,16.0197,0.07
uGauss1_caret::avNNet_none_10,6.2332,38.8534,4.9204,15.5477,0.05
uGauss1_CaDENCE::cadence.fit_optim_01,2.2672,5.14,1.7603,7.4331,2.91
uGauss1_CaDENCE::cadence.fit_optim_02,2.6868,7.219,2.1119,8.0168,2.9
uGauss1_CaDENCE::cadence.fit_optim_03,10.6084,112.538,6.5619,29.0234,2.92
uGauss1_CaDENCE::cadence.fit_optim_04,8.9065,79.3261,5.9732,27.7534,2.89
uGauss1_CaDENCE::cadence.fit_optim_05,25.5185,651.1962,12.9737,80.2555,2.87
uGauss1_CaDENCE::cadence.fit_optim_06,3.929,15.4369,2.8025,15.3653,2.86
uGauss1_CaDENCE::cadence.fit_optim_07,8.0894,65.4387,4.6835,32.5972,2.89
uGauss1_CaDENCE::cadence.fit_optim_08,10.4728,109.6788,5.7389,50.0479,2.89
uGauss1_CaDENCE::cadence.fit_optim_09,14.8726,221.1932,7.3299,55.766,2.89
uGauss1_CaDENCE::cadence.fit_optim_10,3.2781,10.7459,2.3859,13.4948,2.91
uGauss1_CaDENCE::cadence.fit_psoptim_01,24.4941,599.9621,21.0847,54.4867,6.11
uGauss1_CaDENCE::cadence.fit_psoptim_02,33.6164,1130.0597,25.6748,67.2451,6.08
uGauss1_CaDENCE::cadence.fit_psoptim_03,29.8065,888.4294,23.5209,56.68,6.01
uGauss1_CaDENCE::cadence.fit_psoptim_04,30.1092,906.5651,23.3389,59.8066,6.11
uGauss1_CaDENCE::cadence.fit_psoptim_05,27.2664,743.4551,22.2688,57.2227,6.12
uGauss1_CaDENCE::cadence.fit_psoptim_06,21.6434,468.4362,16.9332,42.7843,6.08
uGauss1_CaDENCE::cadence.fit_psoptim_07,26.3749,695.6361,20.6394,59.7203,6.11
uGauss1_CaDENCE::cadence.fit_psoptim_08,24.0931,580.4796,17.7915,48.9321,6.01
uGauss1_CaDENCE::cadence.fit_psoptim_09,30.5962,936.1302,23.8277,57.5645,6.02
uGauss1_CaDENCE::cadence.fit_psoptim_10,32.903,1082.6074,24.9232,64.4682,6.02
uGauss1_CaDENCE::cadence.fit_Rprop_01,17.1251,293.2674,11.9487,53.3087,7.07
uGauss1_CaDENCE::cadence.fit_Rprop_02,30.7726,946.9553,23.9075,64.5301,6.98
uGauss1_CaDENCE::cadence.fit_Rprop_03,20.7438,430.306,15.1016,52.3597,7
uGauss1_CaDENCE::cadence.fit_Rprop_04,14.7524,217.6337,7.969,52.4065,7.17
uGauss1_CaDENCE::cadence.fit_Rprop_05,38.0934,1451.1042,28.1262,79.674,7.03
uGauss1_CaDENCE::cadence.fit_Rprop_06,23.4196,548.4766,16.9108,55.5573,7.11
uGauss1_CaDENCE::cadence.fit_Rprop_07,18.7853,352.8861,14.9816,49.3105,6.95
uGauss1_CaDENCE::cadence.fit_Rprop_08,21.5358,463.7907,14.5847,56.4932,7.07
uGauss1_CaDENCE::cadence.fit_Rprop_09,27.7939,772.4994,16.3638,89.5015,10.97
uGauss1_CaDENCE::cadence.fit_Rprop_10,26.7147,713.6755,19.4638,71.6315,7.11
uGauss1_deepdive::deepnet_gradientDescent_01,23.6597,559.7792,19.1988,57.7174,6.14
uGauss1_deepdive::deepnet_gradientDescent_02,23.6597,559.7792,19.1988,57.7174,6.28
uGauss1_deepdive::deepnet_gradientDescent_03,23.6597,559.7792,19.1988,57.7174,6.05
uGauss1_deepdive::deepnet_gradientDescent_04,23.6597,559.7792,19.1988,57.7174,6.07
uGauss1_deepdive::deepnet_gradientDescent_05,23.6597,559.7792,19.1988,57.7174,6.31
uGauss1_deepdive::deepnet_gradientDescent_06,23.6597,559.7792,19.1988,57.7174,6.1
uGauss1_deepdive::deepnet_gradientDescent_07,23.6597,559.7792,19.1988,57.7174,6.11
uGauss1_deepdive::deepnet_gradientDescent_08,23.6597,559.7792,19.1988,57.7174,6.34
uGauss1_deepdive::deepnet_gradientDescent_09,23.6597,559.7792,19.1988,57.7174,6.14
uGauss1_deepdive::deepnet_gradientDescent_10,23.6597,559.7792,19.1988,57.7174,6.32
uGauss1_deepdive::deepnet_momentum_01,16.2557,264.2462,13.0878,49.2409,6.35
uGauss1_deepdive::deepnet_momentum_02,16.2557,264.2462,13.0878,49.2409,6.41
uGauss1_deepdive::deepnet_momentum_03,16.2557,264.2462,13.0878,49.2409,6.36
uGauss1_deepdive::deepnet_momentum_04,16.2557,264.2462,13.0878,49.2409,6.61
uGauss1_deepdive::deepnet_momentum_05,16.2557,264.2462,13.0878,49.2409,6.66
uGauss1_deepdive::deepnet_momentum_06,16.2557,264.2462,13.0878,49.2409,6.31
uGauss1_deepdive::deepnet_momentum_07,16.2557,264.2462,13.0878,49.2409,6.33
uGauss1_deepdive::deepnet_momentum_08,16.2557,264.2462,13.0878,49.2409,6.61
uGauss1_deepdive::deepnet_momentum_09,16.2557,264.2462,13.0878,49.2409,6.33
uGauss1_deepdive::deepnet_momentum_10,16.2557,264.2462,13.0878,49.2409,6.23
uGauss1_deepdive::deepnet_rmsProp_01,23.5833,556.1721,19.1113,57.9958,0.72
uGauss1_deepdive::deepnet_rmsProp_02,23.5833,556.1721,19.1113,57.9958,0.68
uGauss1_deepdive::deepnet_rmsProp_03,23.5833,556.1721,19.1113,57.9958,0.67
uGauss1_deepdive::deepnet_rmsProp_04,23.5833,556.1721,19.1113,57.9958,0.64
uGauss1_deepdive::deepnet_rmsProp_05,23.5833,556.1721,19.1113,57.9958,0.64
uGauss1_deepdive::deepnet_rmsProp_06,23.5833,556.1721,19.1113,57.9958,0.64
uGauss1_deepdive::deepnet_rmsProp_07,23.5833,556.1721,19.1113,57.9958,0.64
uGauss1_deepdive::deepnet_rmsProp_08,23.5833,556.1721,19.1113,57.9958,0.64
uGauss1_deepdive::deepnet_rmsProp_09,23.5833,556.1721,19.1113,57.9958,0.67
uGauss1_deepdive::deepnet_rmsProp_10,23.5833,556.1721,19.1113,57.9958,0.71
uGauss1_deepdive::deepnet_adam_01,20.5179,420.9855,16.5474,47.6354,0.64
uGauss1_deepdive::deepnet_adam_02,20.5179,420.9855,16.5474,47.6354,0.62
uGauss1_deepdive::deepnet_adam_03,20.5179,420.9855,16.5474,47.6354,0.64
uGauss1_deepdive::deepnet_adam_04,20.5179,420.9855,16.5474,47.6354,0.64
uGauss1_deepdive::deepnet_adam_05,20.5179,420.9855,16.5474,47.6354,0.63
uGauss1_deepdive::deepnet_adam_06,20.5179,420.9855,16.5474,47.6354,0.64
uGauss1_deepdive::deepnet_adam_07,20.5179,420.9855,16.5474,47.6354,0.67
uGauss1_deepdive::deepnet_adam_08,20.5179,420.9855,16.5474,47.6354,0.64
uGauss1_deepdive::deepnet_adam_09,20.5179,420.9855,16.5474,47.6354,0.64
uGauss1_deepdive::deepnet_adam_10,20.5179,420.9855,16.5474,47.6354,0.63
uGauss1_deepnet::nn.train_BP_01,4.992,24.9198,3.6729,15.31,0.31
uGauss1_deepnet::nn.train_BP_02,2.6059,6.7906,2.016,8.1516,0.32
uGauss1_deepnet::nn.train_BP_03,2.4846,6.1733,1.9766,8.8286,0.31
uGauss1_deepnet::nn.train_BP_04,6.2061,38.516,5.5289,13.9477,0.32
uGauss1_deepnet::nn.train_BP_05,24.053,578.5456,18.4609,64.3913,0.34
uGauss1_deepnet::nn.train_BP_06,6.4797,41.9868,5.8124,13.1856,0.29
uGauss1_deepnet::nn.train_BP_07,3.7926,14.3841,2.8889,13.7202,0.3
uGauss1_deepnet::nn.train_BP_08,4.3701,19.0976,3.5592,12.6766,0.3
uGauss1_deepnet::nn.train_BP_09,3.233,10.4523,2.5545,9.2891,0.31
uGauss1_deepnet::nn.train_BP_10,3.3342,11.1171,2.6037,10.0592,0.31
uGauss1_elmNNRcpp::elm_train_extremeML_01,23.1544,536.1253,19.0621,58.6377,0
uGauss1_elmNNRcpp::elm_train_extremeML_02,16.7724,281.3131,13.7998,36.707,0
uGauss1_elmNNRcpp::elm_train_extremeML_03,28.053,786.9718,23.3551,58.6716,0
uGauss1_elmNNRcpp::elm_train_extremeML_04,25.9588,673.8571,21.3921,64.2343,0
uGauss1_elmNNRcpp::elm_train_extremeML_05,15.7879,249.2584,13.4594,35.1278,0.01
uGauss1_elmNNRcpp::elm_train_extremeML_06,27.3932,750.3861,23.4599,64.9532,0
uGauss1_elmNNRcpp::elm_train_extremeML_07,25.2127,635.6787,21.3806,56.491,0
uGauss1_elmNNRcpp::elm_train_extremeML_08,23.9317,572.7241,20.3803,55.4331,0
uGauss1_elmNNRcpp::elm_train_extremeML_09,21.905,479.8293,18.3585,45.6527,0
uGauss1_elmNNRcpp::elm_train_extremeML_10,16.5179,272.8411,13.4652,42.8923,0.02
uGauss1_ELMR::OSelm_train.formula_extremeML_01,2193.5009,4811446.0414,1814.3622,7737.9598,0
uGauss1_ELMR::OSelm_train.formula_extremeML_02,277.5593,77039.181,236.8906,778.6982,0
uGauss1_ELMR::OSelm_train.formula_extremeML_03,1893.1202,3583904.1566,1646.1111,5065.2782,0.01
uGauss1_ELMR::OSelm_train.formula_extremeML_04,3343.3032,11177676.5317,2697.5156,10393.981,0.02
uGauss1_ELMR::OSelm_train.formula_extremeML_05,2265.5292,5132622.7535,1924.0589,6905.9064,0.01
uGauss1_ELMR::OSelm_train.formula_extremeML_06,2274.9101,5175216.1234,1885.8004,7216.4915,0.02
uGauss1_ELMR::OSelm_train.formula_extremeML_07,497.5058,247512.0468,432.4717,1462.8845,0
uGauss1_ELMR::OSelm_train.formula_extremeML_08,1094.8959,1198796.9699,954.0849,2696.2202,0.01
uGauss1_ELMR::OSelm_train.formula_extremeML_09,264.7452,70090.0432,220.2319,827.658,0.01
uGauss1_ELMR::OSelm_train.formula_extremeML_10,536.6201,287961.1319,469.4649,1408.2367,0.01
uGauss1_EnsembleBase::Regression.Batch.Fit_none_01,2.7863,7.7634,2.1765,8.1865,0.03
uGauss1_EnsembleBase::Regression.Batch.Fit_none_02,5.1983,27.0224,4.1643,12.3604,0.03
uGauss1_EnsembleBase::Regression.Batch.Fit_none_03,3.5314,12.4706,2.8031,9.6105,0.03
uGauss1_EnsembleBase::Regression.Batch.Fit_none_04,2.762,7.6287,2.1476,8.1251,0.03
uGauss1_EnsembleBase::Regression.Batch.Fit_none_05,2.7628,7.6332,2.1448,8.5852,0.03
uGauss1_EnsembleBase::Regression.Batch.Fit_none_06,2.558,6.5432,1.9963,7.3391,0.03
uGauss1_EnsembleBase::Regression.Batch.Fit_none_07,2.5238,6.3698,1.9824,8.0199,0.04
uGauss1_EnsembleBase::Regression.Batch.Fit_none_08,6.7,44.8904,5.305,18.3238,0.03
uGauss1_EnsembleBase::Regression.Batch.Fit_none_09,2.5737,6.624,1.9769,7.6985,0.03
uGauss1_EnsembleBase::Regression.Batch.Fit_none_10,2.538,6.4415,1.9889,7.3479,0.05
uGauss1_h2o::h2o.deeplearning_first-order_01,2.2868,5.2295,1.801,7.625,4.24
uGauss1_h2o::h2o.deeplearning_first-order_02,2.954,8.7263,2.3337,8.4248,4.14
uGauss1_h2o::h2o.deeplearning_first-order_03,3.244,10.5232,2.5402,11.0209,4.28
uGauss1_h2o::h2o.deeplearning_first-order_04,2.3103,5.3373,1.8159,7.5581,4.16
uGauss1_h2o::h2o.deeplearning_first-order_05,3.1616,9.9958,2.4864,9.8093,4.23
uGauss1_h2o::h2o.deeplearning_first-order_06,2.3041,5.3091,1.798,7.1793,4.2
uGauss1_h2o::h2o.deeplearning_first-order_07,3.2793,10.754,2.5524,10.5242,4.22
uGauss1_h2o::h2o.deeplearning_first-order_08,2.3024,5.3012,1.7991,7.3482,4.18
uGauss1_h2o::h2o.deeplearning_first-order_09,2.2705,5.1554,1.7811,7.278,4.18
uGauss1_h2o::h2o.deeplearning_first-order_10,2.9485,8.6936,2.3095,8.9808,4.14
uGauss1_keras::fit_adadelta_01,28.4173,807.5456,23.7531,63.3097,3.56
uGauss1_keras::fit_adadelta_02,27.6898,766.7234,23.4431,59.8187,17.68
uGauss1_keras::fit_adadelta_03,28.4093,807.0858,23.7686,63.4893,4
uGauss1_keras::fit_adadelta_04,28.3067,801.272,23.7255,62.2222,4.42
uGauss1_keras::fit_adadelta_05,28.392,806.1076,23.7647,63.3256,3.83
uGauss1_keras::fit_adadelta_06,28.298,800.7791,23.7253,61.7057,2.9
uGauss1_keras::fit_adadelta_07,28.5971,817.7925,23.8287,65.3007,5.16
uGauss1_keras::fit_adadelta_08,28.546,814.8737,23.8104,65.0463,4.14
uGauss1_keras::fit_adadelta_09,27.7321,769.0688,23.4636,60.8962,18
uGauss1_keras::fit_adadelta_10,27.3533,748.2023,23.2934,59.7053,17.95
uGauss1_keras::fit_adagrad_01,12.9359,167.3381,10.8466,32.1001,17.62
uGauss1_keras::fit_adagrad_02,13.0613,170.5967,10.9946,34.3922,17.76
uGauss1_keras::fit_adagrad_03,7.5752,57.384,6.1028,19.5274,17.75
uGauss1_keras::fit_adagrad_04,6.911,47.7625,5.6521,16.0685,17.72
uGauss1_keras::fit_adagrad_05,7.6806,58.9922,6.2142,20.8467,17.64
uGauss1_keras::fit_adagrad_06,13.0005,169.0122,10.9871,32.788,17.64
uGauss1_keras::fit_adagrad_07,6.3733,40.6193,5.1701,15.8331,17.61
uGauss1_keras::fit_adagrad_08,8.949,80.0845,7.4762,20.3438,17.84
uGauss1_keras::fit_adagrad_09,12.1122,146.7063,10.0697,28.4503,17.67
uGauss1_keras::fit_adagrad_10,12.0949,146.2858,10.0684,27.3674,17.77
uGauss1_keras::fit_adam_01,3.4785,12.1002,2.701,11.3155,3.17
uGauss1_keras::fit_adam_02,8.7418,76.4188,7.1763,20.053,2.94
uGauss1_keras::fit_adam_03,2.5811,6.6622,2.0477,7.8498,3.77
uGauss1_keras::fit_adam_04,2.5111,6.3054,1.9631,8.0108,3.38
uGauss1_keras::fit_adam_05,4.2114,17.7358,3.2506,12.6302,3.59
uGauss1_keras::fit_adam_06,2.6525,7.0357,2.0896,8.3436,2.94
uGauss1_keras::fit_adam_07,4.1324,17.0764,3.0765,15.9604,2.77
uGauss1_keras::fit_adam_08,3.382,11.4378,2.6575,8.7942,3.09
uGauss1_keras::fit_adam_09,2.6028,6.7743,1.9929,8.3877,4.09
uGauss1_keras::fit_adam_10,2.5723,6.6168,2.0469,7.8798,3.43
uGauss1_keras::fit_adamax_01,2.7853,7.758,2.2349,7.0122,11.44
uGauss1_keras::fit_adamax_02,3.0761,9.4626,2.3929,8.9323,7.36
uGauss1_keras::fit_adamax_03,4.2978,18.4712,3.3294,12.7999,6.79
uGauss1_keras::fit_adamax_04,3.0027,9.016,2.3771,8.3301,6.75
uGauss1_keras::fit_adamax_05,3.2988,10.8824,2.5905,10.4429,6.03
uGauss1_keras::fit_adamax_06,4.1442,17.1747,3.1139,14.1635,7.05
uGauss1_keras::fit_adamax_07,2.8561,8.1575,2.2747,7.8453,6.31
uGauss1_keras::fit_adamax_08,2.5606,6.5568,2.0345,7.0249,5.4
uGauss1_keras::fit_adamax_09,2.826,7.9861,2.2166,8.2436,6.5
uGauss1_keras::fit_adamax_10,2.963,8.7794,2.4546,8.8766,6.42
uGauss1_keras::fit_nadam_01,5.6906,32.3835,4.6022,17.7991,3.18
uGauss1_keras::fit_nadam_02,17.0399,290.3588,13.9418,44.5742,2.81
uGauss1_keras::fit_nadam_03,4.8518,23.5398,3.718,17.0897,2.98
uGauss1_keras::fit_nadam_04,16.0214,256.6845,12.7081,41.8836,3.32
uGauss1_keras::fit_nadam_05,23.5862,556.3091,18.8711,58.9407,3.22
uGauss1_keras::fit_nadam_06,4.6052,21.2083,3.6122,14.8407,3.43
uGauss1_keras::fit_nadam_07,4.3813,19.1961,3.4022,12.9275,4.2
uGauss1_keras::fit_nadam_08,4.57,20.8849,3.4378,16.4215,2.42
uGauss1_keras::fit_nadam_09,4.3779,19.1661,3.3546,13.853,4.64
uGauss1_keras::fit_nadam_10,3.808,14.501,2.8566,13.6576,3.43
uGauss1_keras::fit_rmsprop_01,18.2401,332.7011,14.047,42.7034,1.66
uGauss1_keras::fit_rmsprop_02,9.6111,92.3741,7.7691,23.7528,2.41
uGauss1_keras::fit_rmsprop_03,5.4917,30.1585,4.2049,15.1014,2.6
