event,start,end,duration,RMSE,MAE,stars,params,comment
uGauss3_ANN2::neuralnetwork_rmsprop_09,11:13:05.419,11:13:05.837,0.418,3.5457,2.8385,,iter=5000,NA
uGauss3_ANN2::neuralnetwork_rmsprop_10,11:13:05.837,11:13:06.270,0.433,4.3975,3.4366,,iter=5000,NA
uGauss3_ANN2::neuralnetwork_sgd_01,11:15:44.810,11:15:45.227,0.417,3.7301,2.9803,,iter=5000,NA
uGauss3_ANN2::neuralnetwork_sgd_02,11:15:45.227,11:15:45.641,0.414,3.4572,2.7663,,iter=5000,NA
uGauss3_ANN2::neuralnetwork_sgd_03,11:15:45.641,11:15:46.057,0.416,3.7091,2.9576,,iter=5000,NA
uGauss3_ANN2::neuralnetwork_sgd_04,11:15:46.057,11:15:46.470,0.413,3.5027,2.7937,,iter=5000,NA
uGauss3_ANN2::neuralnetwork_sgd_05,11:15:46.486,11:15:46.908,0.422,3.0237,2.3788,,iter=5000,NA
uGauss3_ANN2::neuralnetwork_sgd_06,11:15:46.908,11:15:47.323,0.415,3.4108,2.7171,,iter=5000,NA
uGauss3_ANN2::neuralnetwork_sgd_07,11:15:47.323,11:15:47.748,0.425,3.3728,2.691,,iter=5000,NA
uGauss3_ANN2::neuralnetwork_sgd_08,11:15:47.748,11:15:48.168,0.42,3.6742,2.9513,,iter=5000,NA
uGauss3_ANN2::neuralnetwork_sgd_09,11:15:48.168,11:15:48.596,0.428,3.3819,2.6986,,iter=5000,NA
uGauss3_ANN2::neuralnetwork_sgd_10,11:15:48.596,11:15:49.032,0.436,3.7151,2.9945,,iter=5000,NA
uGauss3_automl::automltrainmanual_trainwgrad_01,11:56:48.962,11:57:12.328,23.366,4.2731,3.4109,,,NA
uGauss3_automl::automltrainmanual_trainwgrad_02,11:57:12.328,11:57:35.676,23.348,6.3471,4.7441,,,NA
uGauss3_automl::automltrainmanual_trainwgrad_03,11:57:35.693,11:57:58.973,23.28,2.6196,2.0921,,,NA
uGauss3_automl::automltrainmanual_trainwgrad_04,11:57:58.977,11:58:18.507,19.53,20.5945,14.9111,,,NA
uGauss3_automl::automltrainmanual_trainwgrad_05,11:58:18.507,11:58:41.934,23.427,3.896,3.1232,,,NA
uGauss3_automl::automltrainmanual_trainwgrad_06,11:58:41.934,11:59:05.185,23.251,3.052,2.4322,,,NA
uGauss3_automl::automltrainmanual_trainwgrad_07,11:59:05.185,11:59:28.982,23.797,20.5848,14.8894,,,NA
uGauss3_automl::automltrainmanual_trainwgrad_08,11:59:28.982,11:59:52.728,23.746,3.1446,2.5137,,,NA
uGauss3_automl::automltrainmanual_trainwgrad_09,11:59:52.728,12:00:16.258,23.53,3.6746,2.8662,,,NA
uGauss3_automl::automltrainmanual_trainwgrad_10,12:00:16.262,12:00:39.488,23.226,9.1709,6.6621,,,NA
uGauss3_automl::automltrainmanual_trainwpso_01,12:22:03.310,12:22:11.465,8.155,4.0673,3.0085,,,NA
uGauss3_automl::automltrainmanual_trainwpso_02,12:22:11.468,12:22:19.627,8.159,4.9713,4.0227,,,NA
uGauss3_automl::automltrainmanual_trainwpso_03,12:22:19.627,12:22:25.636,6.009,8.1458,6.5232,,,NA
uGauss3_automl::automltrainmanual_trainwpso_04,12:22:25.636,12:22:39.110,13.474,8.4615,6.9854,,,NA
uGauss3_automl::automltrainmanual_trainwpso_05,12:22:39.110,12:22:46.861,7.751,3.9265,3.0707,,,NA
uGauss3_automl::automltrainmanual_trainwpso_06,12:22:46.879,12:22:50.415,3.536,15.9251,12.8288,,,NA
uGauss3_automl::automltrainmanual_trainwpso_07,12:22:50.418,12:22:55.006,4.588,7.1415,5.4714,,,NA
uGauss3_automl::automltrainmanual_trainwpso_08,12:22:55.006,12:22:59.893,4.887,5.6003,4.4579,,,NA
uGauss3_automl::automltrainmanual_trainwpso_09,12:22:59.893,12:23:13.270,13.377,6.5419,5.0522,,,NA
uGauss3_automl::automltrainmanual_trainwpso_10,12:23:13.270,12:23:20.896,7.626,6.9855,5.464,,,NA
uGauss3_brnn:GaussNewton_01,12:25:26.356,12:25:26.394,0.038,3.2112,2.5042,,maxiter = 200,NA
uGauss3_brnn:GaussNewton_02,12:25:26.396,12:25:26.439,0.043,3.2112,2.5042,,maxiter = 200,NA
uGauss3_brnn:GaussNewton_03,12:25:26.442,12:25:26.472,0.03,4.8965,3.6386,,maxiter = 200,NA
uGauss3_brnn:GaussNewton_04,12:25:26.475,12:25:26.507,0.032,2.3307,1.8502,,maxiter = 200,NA
uGauss3_brnn:GaussNewton_05,12:25:26.514,12:25:26.560,0.046,3.2112,2.5042,,maxiter = 200,NA
uGauss3_brnn:GaussNewton_06,12:25:26.563,12:25:26.614,0.051,3.2114,2.5047,,maxiter = 200,NA
uGauss3_brnn:GaussNewton_07,12:25:26.616,12:25:26.647,0.031,4.8965,3.6386,,maxiter = 200,NA
uGauss3_brnn:GaussNewton_08,12:25:26.650,12:25:26.689,0.039,3.2112,2.5042,,maxiter = 200,NA
uGauss3_brnn:GaussNewton_09,12:25:26.692,12:25:26.740,0.048,3.2112,2.5042,,maxiter = 200,NA
uGauss3_brnn:GaussNewton_10,12:25:26.743,12:25:26.794,0.051,3.2112,2.5042,,maxiter = 200,NA
uGauss3_CaDENCE:optim.BFGS_01,12:47:28.487,12:47:30.921,2.434,2.7422,2.1412,,maxiter = 200,NA
uGauss3_CaDENCE:optim.BFGS_02,12:47:30.921,12:47:33.468,2.547,2.3444,1.8438,,maxiter = 200,NA
uGauss3_CaDENCE:optim.BFGS_03,12:47:33.470,12:47:35.953,2.483,3.8086,2.7136,,maxiter = 200,NA
uGauss3_CaDENCE:optim.BFGS_04,12:47:35.955,12:47:38.050,2.095,2.8381,2.2053,,maxiter = 200,NA
uGauss3_CaDENCE:optim.BFGS_05,12:47:38.052,12:47:40.518,2.466,2.8385,2.2055,,maxiter = 200,NA
uGauss3_CaDENCE:optim.BFGS_06,12:47:40.518,12:47:43.022,2.504,8.0162,4.8912,,maxiter = 200,NA
uGauss3_CaDENCE:optim.BFGS_07,12:47:43.024,12:47:45.603,2.579,4.151,2.7724,,maxiter = 200,NA
uGauss3_CaDENCE:optim.BFGS_08,12:47:45.606,12:47:48.213,2.607,2.9956,2.3677,,maxiter = 200,NA
uGauss3_CaDENCE:optim.BFGS_09,12:47:48.215,12:47:50.782,2.567,3.7875,2.7071,,maxiter = 200,NA
uGauss3_CaDENCE:optim.BFGS_10,12:47:50.782,12:47:53.248,2.466,3.8283,2.7209,,maxiter = 200,NA
uGauss3_CaDENCE:psoptim_01,12:51:21.544,12:51:22.757,1.213,22.7964,18.0501,,maxiter = 200,NA
uGauss3_CaDENCE:psoptim_02,12:51:22.757,12:51:23.986,1.229,21.9274,17.6348,,maxiter = 200,NA
uGauss3_CaDENCE:psoptim_03,12:51:23.986,12:51:25.251,1.265,21.6949,16.8466,,maxiter = 200,NA
uGauss3_CaDENCE:psoptim_04,12:51:25.251,12:51:26.535,1.284,16.9043,13.3889,,maxiter = 200,NA
uGauss3_CaDENCE:psoptim_05,12:51:26.535,12:51:27.742,1.207,20.6511,16.6729,,maxiter = 200,NA
uGauss3_CaDENCE:psoptim_06,12:51:27.742,12:51:28.970,1.228,20.3177,16.1497,,maxiter = 200,NA
uGauss3_CaDENCE:psoptim_07,12:51:28.986,12:51:30.245,1.259,19.0493,15.5072,,maxiter = 200,NA
uGauss3_CaDENCE:psoptim_08,12:51:30.245,12:51:31.486,1.241,13.2324,10.9879,,maxiter = 200,NA
uGauss3_CaDENCE:psoptim_09,12:51:31.486,12:51:32.713,1.227,20.2674,16.0032,,maxiter = 200,NA
uGauss3_CaDENCE:psoptim_10,12:51:32.716,12:51:33.938,1.222,24.7407,19.007,,maxiter = 200,NA
uGauss3_CaDENCE:Rprop_01,14:33:37.996,14:34:06.882,28.886,35.2076,15.4957,,maxiter = 5000,NA
uGauss3_CaDENCE:Rprop_02,14:34:06.882,14:34:35.874,28.992,23.6897,16.8493,,maxiter = 5000,NA
uGauss3_CaDENCE:Rprop_03,14:34:35.876,14:35:04.585,28.709,3.2659,2.458,,maxiter = 5000,NA
uGauss3_CaDENCE:Rprop_04,14:35:04.585,14:35:33.992,29.407,3.7618,2.719,,maxiter = 5000,NA
uGauss3_CaDENCE:Rprop_05,14:35:33.992,14:36:03.020,29.028,3.9258,2.7642,,maxiter = 5000,NA
uGauss3_CaDENCE:Rprop_06,14:36:03.020,14:36:31.920,28.9,3.1604,2.4165,,maxiter = 5000,NA
uGauss3_CaDENCE:Rprop_07,14:36:31.923,14:37:00.603,28.68,17.9468,11.954,,maxiter = 5000,NA
uGauss3_CaDENCE:Rprop_08,14:37:00.604,14:37:29.629,29.025,7.7341,4.5184,,maxiter = 5000,NA
uGauss3_CaDENCE:Rprop_09,14:37:29.631,14:37:58.677,29.046,3.8715,2.7442,,maxiter = 5000,NA
uGauss3_CaDENCE:Rprop_10,14:37:58.677,14:38:27.710,29.033,2.4514,1.9483,,maxiter = 5000,NA
uGauss3_deepnet::gradientdescent_01,14:51:52.622,14:51:54.206,1.584,2.9358,2.3049,,maxiter = 5000,NA
uGauss3_deepnet::gradientdescent_02,14:51:54.216,14:51:55.807,1.591,3.6852,2.9343,,maxiter = 5000,NA
uGauss3_deepnet::gradientdescent_03,14:51:55.809,14:51:57.399,1.59,3.6973,2.8721,,maxiter = 5000,NA
uGauss3_deepnet::gradientdescent_04,14:51:57.401,14:51:59.111,1.71,2.8036,2.2241,,maxiter = 5000,NA
uGauss3_deepnet::gradientdescent_05,14:51:59.114,14:52:00.702,1.588,3.7513,2.979,,maxiter = 5000,NA
uGauss3_deepnet::gradientdescent_06,14:52:00.709,14:52:02.462,1.753,2.7202,2.1523,,maxiter = 5000,NA
uGauss3_deepnet::gradientdescent_07,14:52:02.462,14:52:04.057,1.595,3.5963,2.8361,,maxiter = 5000,NA
uGauss3_deepnet::gradientdescent_08,14:52:04.059,14:52:05.609,1.55,3.5623,2.8231,,maxiter = 5000,NA
uGauss3_deepnet::gradientdescent_09,14:52:05.611,14:52:07.268,1.657,3.5995,2.7986,,maxiter = 5000,NA
uGauss3_deepnet::gradientdescent_10,14:52:07.270,14:52:08.918,1.648,2.9469,2.3108,,maxiter = 5000,NA
uGauss3_elmNNRcpp::train_extremeML_01,14:55:17.076,14:55:17.078,0.002,26.0248,19.7198,,,NA
uGauss3_elmNNRcpp::train_extremeML_02,14:55:17.080,14:55:17.081,0.001,19.6721,17.2707,,,NA
uGauss3_elmNNRcpp::train_extremeML_03,14:55:17.084,14:55:17.085,0.001,24.2697,21.2008,,,NA
uGauss3_elmNNRcpp::train_extremeML_04,14:55:17.087,14:55:17.088,0.001,14.7124,12.2589,,,NA
uGauss3_elmNNRcpp::train_extremeML_05,14:55:17.090,14:55:17.092,0.002,25.0919,22.2577,,,NA
uGauss3_elmNNRcpp::train_extremeML_06,14:55:17.094,14:55:17.095,0.001,20.8494,18.0218,,,NA
uGauss3_elmNNRcpp::train_extremeML_07,14:55:17.097,14:55:17.099,0.002,18.4543,15.4098,,,NA
uGauss3_elmNNRcpp::train_extremeML_08,14:55:17.101,14:55:17.102,0.001,17.0297,13.5924,,,NA
uGauss3_elmNNRcpp::train_extremeML_09,14:55:17.105,14:55:17.105,0,12.5973,9.5839,,,NA
uGauss3_elmNNRcpp::train_extremeML_10,14:55:17.105,14:55:17.105,0,22.7672,19.9403,,,NA
uGauss3_ELMR::OSelmtrain.formula_extremeML_01,15:04:24.715,15:04:24.731,0.016,1115.6852,959.9678,,,NA
uGauss3_ELMR::OSelmtrain.formula_extremeML_02,15:04:24.731,15:04:24.731,0,1083.0548,928.2613,,,NA
uGauss3_ELMR::OSelmtrain.formula_extremeML_03,15:04:24.731,15:04:24.747,0.016,185.8346,161.3868,,,NA
uGauss3_ELMR::OSelmtrain.formula_extremeML_04,15:04:24.747,15:04:24.747,0,1495.4564,1271.75,,,NA
uGauss3_ELMR::OSelmtrain.formula_extremeML_05,15:04:24.747,15:04:24.747,0,2162.4681,1801.6978,,,NA
uGauss3_ELMR::OSelmtrain.formula_extremeML_06,15:04:24.762,15:04:24.762,0,1019.7356,885.8829,,,NA
uGauss3_ELMR::OSelmtrain.formula_extremeML_07,15:04:24.762,15:04:24.762,0,882.9439,756.0908,,,NA
uGauss3_ELMR::OSelmtrain.formula_extremeML_08,15:04:24.762,15:04:24.778,0.016,214.7815,187.4534,,,NA
uGauss3_ELMR::OSelmtrain.formula_extremeML_09,15:04:24.778,15:04:24.778,0,25.2759,20.328,,,NA
uGauss3_ELMR::OSelmtrain.formula_extremeML_10,15:04:24.794,15:04:24.800,0.006,5380.9561,4631.4472,,,NA
uGauss3_h2o::h2o.deeplearning_01,15:10:03.311,15:10:04.881,1.57,2.558,2.0165,,maxiter = 5000,NA
uGauss3_h2o::h2o.deeplearning_02,15:10:04.885,15:10:06.509,1.624,2.5325,1.9767,,maxiter = 5000,NA
uGauss3_h2o::h2o.deeplearning_03,15:10:06.513,15:10:08.087,1.574,3.3238,2.6296,,maxiter = 5000,NA
uGauss3_h2o::h2o.deeplearning_04,15:10:08.089,15:10:09.730,1.641,2.3476,1.8872,,maxiter = 5000,NA
uGauss3_h2o::h2o.deeplearning_05,15:10:09.733,15:10:11.331,1.598,3.5964,2.7888,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adadelta_01,15:13:14.832,15:13:15.752,0.92,39.3793,33.5323,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adadelta_02,15:13:15.755,15:13:16.673,0.918,43.6073,37.2559,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adadelta_03,15:13:16.675,15:13:17.607,0.932,36.1301,29.2431,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adadelta_04,15:13:17.609,15:13:18.557,0.948,42.6474,36.3707,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adadelta_05,15:13:18.557,15:13:19.514,0.957,42.6491,36.4038,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adadelta_06,15:13:19.514,15:13:20.473,0.959,37.0653,31.5127,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adadelta_07,15:13:20.477,15:13:21.431,0.954,48.3704,41.9809,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adadelta_08,15:13:21.439,15:13:22.408,0.969,37.9423,32.4521,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adadelta_09,15:13:22.408,15:13:23.415,1.007,35.7964,28.8999,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adadelta_10,15:13:23.419,15:13:24.414,0.995,35.0161,29.7731,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adagrad_01,15:15:33.473,15:15:34.409,0.936,32.7619,28.1431,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adagrad_02,15:15:34.409,15:15:35.349,0.94,43.7689,37.4559,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adagrad_03,15:15:35.349,15:15:36.268,0.919,77.1963,70.3204,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adagrad_04,15:15:36.280,15:15:37.224,0.944,34.1923,29.0437,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adagrad_05,15:15:37.224,15:15:38.177,0.953,43.5301,37.2311,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adagrad_06,15:15:38.185,15:15:39.152,0.967,46.3447,39.9892,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adagrad_07,15:15:39.152,15:15:40.145,0.993,33.4468,28.4919,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adagrad_08,15:15:40.147,15:15:41.128,0.981,49.0984,42.8732,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adagrad_09,15:15:41.128,15:15:42.130,1.002,54.9719,49.246,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adagrad_10,15:15:42.130,15:15:43.125,0.995,52.2609,46.5791,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adam_01,15:18:03.205,15:18:04.239,1.034,42.1191,35.9453,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adam_02,15:18:04.239,15:18:05.255,1.016,36.0769,30.9607,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adam_03,15:18:05.255,15:18:06.270,1.015,79.227,72.4148,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adam_04,15:18:06.270,15:18:07.279,1.009,35.8781,30.8221,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adam_05,15:18:07.279,15:18:08.368,1.089,62.384,56.4986,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adam_06,15:18:08.376,15:18:09.445,1.069,37.4782,31.7824,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adam_07,15:18:09.445,15:18:10.593,1.148,51.0855,45.2798,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adam_08,15:18:10.593,15:18:11.688,1.095,89.7872,81.8588,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adam_09,15:18:11.697,15:18:12.796,1.099,55.1103,49.0178,,maxiter = 5000,NA
uGauss3_keras::modelsequential_adam_10,15:18:12.796,15:18:13.911,1.115,44.2633,37.9303,,maxiter = 5000,NA
uGauss3_keras::modelsequential_rmsprop_01,15:20:41.202,15:20:42.166,0.964,36.5221,31.0318,,maxiter = 5000,NA
uGauss3_keras::modelsequential_rmsprop_02,15:20:42.166,15:20:43.148,0.982,33.4526,28.4655,,maxiter = 5000,NA
uGauss3_keras::modelsequential_rmsprop_03,15:20:43.148,15:20:44.129,0.981,32.8066,28.1853,,maxiter = 5000,NA
uGauss3_keras::modelsequential_rmsprop_04,15:20:44.129,15:20:45.134,1.005,36.8375,31.2033,,maxiter = 5000,NA
uGauss3_keras::modelsequential_rmsprop_05,15:20:45.134,15:20:46.155,1.021,43.8049,37.4859,,maxiter = 5000,NA
uGauss3_keras::modelsequential_rmsprop_06,15:20:46.155,15:20:47.182,1.027,37.0377,31.5879,,maxiter = 5000,NA
uGauss3_keras::modelsequential_rmsprop_07,15:20:47.182,15:20:48.323,1.141,57.1696,51.2847,,maxiter = 5000,NA
uGauss3_keras::modelsequential_rmsprop_08,15:20:48.327,15:20:49.386,1.059,62.8162,56.9797,,maxiter = 5000,NA
uGauss3_keras::modelsequential_rmsprop_09,15:20:49.386,15:20:50.447,1.061,55.8436,51.7464,,maxiter = 5000,NA
uGauss3_keras::modelsequential_rmsprop_10,15:20:50.447,15:20:51.511,1.064,36.3725,29.9243,,maxiter = 5000,NA
uGauss3_keras::modelsequential_sgd_01,15:23:39.816,15:23:40.813,0.997,74.3043,67.6138,,maxiter = 5000,NA
uGauss3_keras::modelsequential_sgd_02,15:23:40.813,15:23:41.824,1.011,47.7476,41.4808,,maxiter = 5000,NA
uGauss3_keras::modelsequential_sgd_03,15:23:41.830,15:23:42.826,0.996,32.558,27.93,,maxiter = 5000,NA
uGauss3_keras::modelsequential_sgd_04,15:23:42.836,15:23:43.845,1.009,79.4692,72.5319,,maxiter = 5000,NA
uGauss3_keras::modelsequential_sgd_05,15:23:43.845,15:23:44.863,1.018,32.5923,27.9376,,maxiter = 5000,NA
uGauss3_keras::modelsequential_sgd_06,15:23:44.863,15:23:45.913,1.05,34.7747,29.7535,,maxiter = 5000,NA
uGauss3_keras::modelsequential_sgd_07,15:23:45.921,15:23:47.053,1.132,40.8912,34.7653,,maxiter = 5000,NA
uGauss3_keras::modelsequential_sgd_08,15:23:47.057,15:23:48.140,1.083,36.9175,31.4777,,maxiter = 5000,NA
uGauss3_keras::modelsequential_sgd_09,15:23:48.140,15:23:49.201,1.061,34.6259,29.4617,,maxiter = 5000,NA
uGauss3_keras::modelsequential_sgd_10,15:23:49.201,15:23:50.274,1.073,49.0648,44.4895,,maxiter = 5000,NA
uGauss3_MachineShop:optim.BFGS_01,15:25:10.429,15:25:10.445,0.016,2.8198,2.2043,,maxiter = 200,NA
uGauss3_MachineShop:optim.BFGS_02,15:25:10.445,15:25:10.476,0.031,3.3954,2.5933,,maxiter = 200,NA
uGauss3_MachineShop:optim.BFGS_03,15:25:10.476,15:25:10.508,0.032,3.2887,2.6223,,maxiter = 200,NA
uGauss3_MachineShop:optim.BFGS_04,15:25:10.508,15:25:10.523,0.015,2.7216,2.1476,,maxiter = 200,NA
uGauss3_MachineShop:optim.BFGS_05,15:25:10.539,15:25:10.566,0.027,2.8185,2.2078,,maxiter = 200,NA
uGauss3_MachineShop:optim.BFGS_06,15:25:10.566,15:25:10.581,0.015,2.8185,2.2078,,maxiter = 200,NA
