event,start,end,duration,RMSE,MAE,stars,params,comment
uNeuroOne_brnn::brnn_gaussNewton_04,10:21:56.179,10:21:56.179,0,0.3586,0.2926,***,,Different NN
uNeuroOne_brnn::brnn_gaussNewton_05,10:21:56.195,10:21:56.195,0,0.3585,0.2925,***,,Different NN
uNeuroOne_brnn::brnn_gaussNewton_06,10:21:56.195,10:21:56.210,0.015,0.3586,0.2926,***,,Different NN
uNeuroOne_brnn::brnn_gaussNewton_07,10:21:56.210,10:21:56.210,0,0.3587,0.2926,***,,Different NN
uNeuroOne_brnn::brnn_gaussNewton_08,10:21:56.210,10:21:56.226,0.016,0.3586,0.2926,***,,Different NN
uNeuroOne_brnn::brnn_gaussNewton_09,10:21:56.226,10:21:56.241,0.015,0.3586,0.2926,***,,Different NN
uNeuroOne_brnn::brnn_gaussNewton_10,10:21:56.241,10:21:56.257,0.016,0.3586,0.2926,***,,Different NN
uNeuroOne_AMORE::train_ADAPTgd_01,13:56:49.097,13:56:49.206,0.109,0.2882,0.2363,*,iter=3500 lr=0.01, Require scaling
uNeuroOne_AMORE::train_ADAPTgd_02,13:56:49.206,13:56:49.316,0.11,0.2884,0.2365,*,iter=3500 lr=0.01, Require scaling
uNeuroOne_AMORE::train_ADAPTgd_03,13:56:49.316,13:56:49.425,0.109,0.2883,0.2364,*,iter=3500 lr=0.01, Require scaling
uNeuroOne_AMORE::train_ADAPTgd_04,13:56:49.425,13:56:49.519,0.094,0.2882,0.2363,*,iter=3500 lr=0.01, Require scaling
uNeuroOne_AMORE::train_ADAPTgd_05,13:56:49.535,13:56:49.628,0.093,0.2882,0.2363,*,iter=3500 lr=0.01, Require scaling
uNeuroOne_AMORE::train_ADAPTgd_06,13:56:49.628,13:56:49.738,0.11,0.2883,0.2364,*,iter=3500 lr=0.01, Require scaling
uNeuroOne_AMORE::train_ADAPTgd_07,13:56:49.738,13:56:49.847,0.109,0.2883,0.2363,*,iter=3500 lr=0.01, Require scaling
uNeuroOne_AMORE::train_ADAPTgd_08,13:56:49.847,13:56:49.956,0.109,0.2882,0.2363,*,iter=3500 lr=0.01, Require scaling
uNeuroOne_AMORE::train_ADAPTgd_09,13:56:49.956,13:56:50.050,0.094,0.2884,0.2365,*,iter=3500 lr=0.01, Require scaling
uNeuroOne_AMORE::train_ADAPTgd_10,13:56:50.066,13:56:50.159,0.093,0.2882,0.2363,*,iter=3500 lr=0.01, Require scaling
uNeuroOne_AMORE::train_ADAPTgdwm_01,14:17:18.538,14:17:18.867,0.329,0.2831,0.2305,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uNeuroOne_AMORE::train_ADAPTgdwm_02,14:17:18.882,14:17:19.241,0.359,0.2831,0.2305,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uNeuroOne_AMORE::train_ADAPTgdwm_03,14:17:19.241,14:17:19.585,0.344,0.2833,0.2304,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uNeuroOne_AMORE::train_ADAPTgdwm_04,14:17:19.585,14:17:19.913,0.328,0.2832,0.2303,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uNeuroOne_AMORE::train_ADAPTgdwm_05,14:17:19.913,14:17:20.241,0.328,0.2838,0.2304,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uNeuroOne_AMORE::train_ADAPTgdwm_06,14:17:20.241,14:17:20.569,0.328,0.2831,0.2305,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uNeuroOne_AMORE::train_ADAPTgdwm_07,14:17:20.569,14:17:20.897,0.328,0.2838,0.2304,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uNeuroOne_AMORE::train_ADAPTgdwm_08,14:17:20.897,14:17:21.225,0.328,0.2831,0.2305,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uNeuroOne_AMORE::train_ADAPTgdwm_09,14:17:21.225,14:17:21.554,0.329,0.2832,0.2303,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uNeuroOne_AMORE::train_ADAPTgdwm_10,14:17:21.554,14:17:21.882,0.328,0.2831,0.2305,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uNeuroOne_AMORE::train_BATCHgd_01,14:37:15.407,14:37:16.380,0.973,0.5816,0.4538,,iter=7500 lr=0.05 sigmoid,very bad
uNeuroOne_AMORE::train_BATCHgd_02,14:37:16.380,14:37:17.378,0.998,0.6845,0.5487,,iter=7500 lr=0.05 sigmoid,very bad
uNeuroOne_AMORE::train_BATCHgd_03,14:37:17.378,14:37:18.365,0.987,0.7702,0.633,,iter=7500 lr=0.05 sigmoid,very bad
uNeuroOne_AMORE::train_BATCHgd_04,14:37:18.365,14:37:19.351,0.986,0.6181,0.4871,,iter=7500 lr=0.05 sigmoid,very bad
uNeuroOne_AMORE::train_BATCHgd_05,14:37:19.351,14:37:20.323,0.972,0.687,0.5507,,iter=7500 lr=0.05 sigmoid,very bad
uNeuroOne_AMORE::train_BATCHgdwm_01,15:05:07.680,15:05:09.846,2.166,0.8267,0.6858,,iter=9000 lr=0.008 momentum=0.7 tansig,Bad and no example
uNeuroOne_AMORE::train_BATCHgdwm_02,15:05:09.846,15:05:12.021,2.175,0.8438,0.7021,,iter=9000 lr=0.008 momentum=0.7 tansig,Bad and no example
uNeuroOne_AMORE::train_BATCHgdwm_03,15:05:12.021,15:05:14.227,2.206,0.8632,0.7144,,iter=9000 lr=0.008 momentum=0.7 tansig,Bad and no example
uNeuroOne_AMORE::train_BATCHgdwm_04,15:05:14.227,15:05:16.432,2.205,0.7983,0.6575,,iter=9000 lr=0.008 momentum=0.7 tansig,Bad and no example
uNeuroOne_AMORE::train_BATCHgdwm_05,15:05:16.432,15:05:18.659,2.227,0.8526,0.708,,iter=9000 lr=0.008 momentum=0.7 tansig,Bad and no example
uNeuroOne_ANN2::neuralnetwork_sgd_01,16:27:58.281,16:27:58.330,0.049,0.2958,0.2481,*,iter=4000 lr=0.01,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_sgd_02,16:27:58.332,16:27:58.382,0.05,0.2965,0.2431,*,iter=4000 lr=0.01,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_sgd_03,16:27:58.384,16:27:58.433,0.049,0.2957,0.2444,*,iter=4000 lr=0.01,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_sgd_04,16:27:58.434,16:27:58.482,0.048,0.2947,0.2429,*,iter=4000 lr=0.01,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_sgd_05,16:27:58.484,16:27:58.532,0.048,0.2944,0.2421,*,iter=4000 lr=0.01,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_sgd_06,16:27:58.534,16:27:58.583,0.049,0.2945,0.2444,*,iter=4000 lr=0.01,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_sgd_07,16:27:58.585,16:27:58.634,0.049,0.2985,0.2448,*,iter=4000 lr=0.01,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_sgd_08,16:27:58.636,16:27:58.684,0.048,0.2964,0.2484,*,iter=4000 lr=0.01,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_sgd_09,16:27:58.686,16:27:58.735,0.049,0.2981,0.2492,*,iter=4000 lr=0.01,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_sgd_10,16:27:58.737,16:27:58.786,0.049,0.2954,0.242,*,iter=4000 lr=0.01,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_adam_01,16:35:38.155,16:35:38.233,0.078,0.2839,0.2324,*,iter=4000 lr=0.02,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_adam_02,16:35:38.233,16:35:38.291,0.058,0.2895,0.2292,*,iter=4000 lr=0.02,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_adam_03,16:35:38.291,16:35:38.338,0.047,0.286,0.2361,*,iter=4000 lr=0.02,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_adam_04,16:35:38.338,16:35:38.391,0.053,0.2847,0.2296,*,iter=4000 lr=0.02,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_adam_05,16:35:38.391,16:35:38.454,0.063,0.2839,0.2338,*,iter=4000 lr=0.02,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_adam_06,16:35:38.454,16:35:38.507,0.053,0.2896,0.2361,*,iter=4000 lr=0.02,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_adam_07,16:35:38.507,16:35:38.561,0.054,0.2875,0.2299,*,iter=4000 lr=0.02,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_adam_08,16:35:38.563,16:35:38.613,0.05,0.2838,0.2326,*,iter=4000 lr=0.02,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_adam_09,16:35:38.613,16:35:38.664,0.051,0.2887,0.2436,*,iter=4000 lr=0.02,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_adam_10,16:35:38.664,16:35:38.714,0.05,0.2895,0.2409,*,iter=4000 lr=0.02,Require fine tuning
uNeuroOne_ANN2::neuralnetwork_rmsprop_01,16:42:00.619,16:42:00.666,0.047,0.2872,0.2289,,iter=4000 lr=0.03,Erratic
uNeuroOne_ANN2::neuralnetwork_rmsprop_02,16:42:00.666,16:42:00.713,0.047,0.286,0.2388,,iter=4000 lr=0.03,Erratic
uNeuroOne_ANN2::neuralnetwork_rmsprop_03,16:42:00.728,16:42:00.775,0.047,0.2835,0.2334,,iter=4000 lr=0.03,Erratic
uNeuroOne_ANN2::neuralnetwork_rmsprop_04,16:42:00.775,16:42:00.822,0.047,0.2837,0.2319,,iter=4000 lr=0.03,Erratic
uNeuroOne_ANN2::neuralnetwork_rmsprop_05,16:42:00.822,16:42:00.869,0.047,0.2856,0.2373,,iter=4000 lr=0.03,Erratic
uNeuroOne_ANN2::neuralnetwork_rmsprop_06,16:42:00.869,16:42:00.916,0.047,0.2882,0.2374,,iter=4000 lr=0.03,Erratic
uNeuroOne_ANN2::neuralnetwork_rmsprop_07,16:42:00.916,16:42:00.963,0.047,0.285,0.2373,,iter=4000 lr=0.03,Erratic
uNeuroOne_ANN2::neuralnetwork_rmsprop_08,16:42:00.963,16:42:01.025,0.062,0.2834,0.2327,,iter=4000 lr=0.03,Erratic
uNeuroOne_ANN2::neuralnetwork_rmsprop_09,16:42:01.025,16:42:01.072,0.047,0.2857,0.2367,,iter=4000 lr=0.03,Erratic
uNeuroOne_ANN2::neuralnetwork_rmsprop_10,16:42:01.072,16:42:01.119,0.047,0.2967,0.2506,,iter=4000 lr=0.03,Erratic
uNeuroOne_deepnet::gradientdescent_01,17:30:06.885,17:30:06.994,0.109,0.2861,0.2348,,numepochs=1000,Bad on univariate datasets
uNeuroOne_deepnet::gradientdescent_02,17:30:06.994,17:30:07.104,0.11,0.2861,0.2349,,numepochs=1000,Bad on univariate datasets
uNeuroOne_deepnet::gradientdescent_03,17:30:07.104,17:30:07.213,0.109,0.2845,0.233,,numepochs=1000,Bad on univariate datasets
uNeuroOne_deepnet::gradientdescent_04,17:30:07.213,17:30:07.322,0.109,0.2846,0.2331,,numepochs=1000,Bad on univariate datasets
uNeuroOne_deepnet::gradientdescent_05,17:30:07.322,17:30:07.432,0.11,0.286,0.2347,,numepochs=1000,Bad on univariate datasets
uNeuroOne_deepnet::gradientdescent_06,17:30:07.432,17:30:07.541,0.109,0.2861,0.2348,,numepochs=1000,Bad on univariate datasets
uNeuroOne_deepnet::gradientdescent_07,17:30:07.541,17:30:07.651,0.11,0.2861,0.2349,,numepochs=1000,Bad on univariate datasets
uNeuroOne_deepnet::gradientdescent_08,17:30:07.651,17:30:07.760,0.109,0.286,0.2347,,numepochs=1000,Bad on univariate datasets
uNeuroOne_deepnet::gradientdescent_09,17:30:07.760,17:30:07.869,0.109,0.2861,0.2349,,numepochs=1000,Bad on univariate datasets
uNeuroOne_deepnet::gradientdescent_10,17:30:07.869,17:30:07.979,0.11,0.2845,0.2329,,numepochs=1000,Bad on univariate datasets
uNeuroOne_MachineShop::fit.NNetModel_01,03:19:16.254,03:19:16.258,0.004,0.283,0.2313,,maxiter = 150,uses nnet
uNeuroOne_MachineShop::fit.NNetModel_02,03:19:16.259,03:19:16.264,0.005,0.283,0.2313,,maxiter = 150,uses nnet
uNeuroOne_MachineShop::fit.NNetModel_03,03:19:16.265,03:19:16.269,0.004,0.283,0.2313,,maxiter = 150,uses nnet
uNeuroOne_MachineShop::fit.NNetModel_04,03:19:16.271,03:19:16.274,0.003,0.283,0.2313,,maxiter = 150,uses nnet
uNeuroOne_MachineShop::fit.NNetModel_05,03:19:16.276,03:19:16.280,0.004,0.283,0.2313,,maxiter = 150,uses nnet
uNeuroOne_MachineShop::fit.NNetModel_06,03:19:16.281,03:19:16.285,0.004,0.283,0.2313,,maxiter = 150,uses nnet
uNeuroOne_MachineShop::fit.NNetModel_07,03:19:16.286,03:19:16.291,0.005,0.283,0.2313,,maxiter = 150,uses nnet
uNeuroOne_MachineShop::fit.NNetModel_08,03:19:16.292,03:19:16.296,0.004,0.283,0.2313,,maxiter = 150,uses nnet
uNeuroOne_MachineShop::fit.NNetModel_09,03:19:16.298,03:19:16.302,0.004,0.283,0.2313,,maxiter = 150,uses nnet
uNeuroOne_MachineShop::fit.NNetModel_10,03:19:16.303,03:19:16.307,0.004,0.283,0.2313,,maxiter = 150,uses nnet
uNeuroOne_momlp::monmlp.fit_BFGS_01,03:20:10.424,03:20:10.585,0.161,0.283,0.2312,,maxiter = 300,uses optimx
uNeuroOne_momlp::monmlp.fit_BFGS_02,03:20:10.586,03:20:10.733,0.147,0.2832,0.2313,,maxiter = 300,uses optimx
uNeuroOne_momlp::monmlp.fit_BFGS_03,03:20:10.734,03:20:10.873,0.139,0.283,0.2314,,maxiter = 300,uses optimx
uNeuroOne_momlp::monmlp.fit_BFGS_04,03:20:10.874,03:20:11.022,0.148,0.2831,0.231,,maxiter = 300,uses optimx
uNeuroOne_momlp::monmlp.fit_BFGS_05,03:20:11.024,03:20:11.176,0.152,0.283,0.2312,,maxiter = 300,uses optimx
uNeuroOne_momlp::monmlp.fit_BFGS_06,03:20:11.178,03:20:11.328,0.15,0.283,0.2313,,maxiter = 300,uses optimx
uNeuroOne_momlp::monmlp.fit_BFGS_07,03:20:11.328,03:20:11.473,0.145,0.283,0.2312,,maxiter = 300,uses optimx
uNeuroOne_momlp::monmlp.fit_BFGS_08,03:20:11.473,03:20:11.624,0.151,0.283,0.2313,,maxiter = 300,uses optimx
uNeuroOne_momlp::monmlp.fit_BFGS_09,03:20:11.624,03:20:11.774,0.15,0.283,0.2313,,maxiter = 300,uses optimx
uNeuroOne_momlp::monmlp.fit_BFGS_10,03:20:11.774,03:20:11.914,0.14,0.2831,0.231,,maxiter = 300,uses optimx
uNeuroOne_momlp::monmlp.fit_Nelder-Mead_01,03:21:21.858,03:21:22.053,0.195,0.6062,0.4811,,maxiter = 10000,uses optimx
uNeuroOne_momlp::monmlp.fit_Nelder-Mead_02,03:21:22.055,03:21:22.204,0.149,0.5973,0.4715,,maxiter = 10000,uses optimx
uNeuroOne_momlp::monmlp.fit_Nelder-Mead_03,03:21:22.204,03:21:22.364,0.16,0.3343,0.27,,maxiter = 10000,uses optimx
uNeuroOne_momlp::monmlp.fit_Nelder-Mead_04,03:21:22.364,03:21:22.525,0.161,0.6159,0.5028,,maxiter = 10000,uses optimx
uNeuroOne_momlp::monmlp.fit_Nelder-Mead_05,03:21:22.526,03:21:22.691,0.165,0.3485,0.2844,,maxiter = 10000,uses optimx
uNeuroOne_momlp::monmlp.fit_Nelder-Mead_06,03:21:22.691,03:21:22.870,0.179,0.3305,0.2663,,maxiter = 10000,uses optimx
uNeuroOne_momlp::monmlp.fit_Nelder-Mead_07,03:21:22.870,03:21:23.057,0.187,0.2831,0.2311,,maxiter = 10000,uses optimx
uNeuroOne_momlp::monmlp.fit_Nelder-Mead_08,03:21:23.058,03:21:23.218,0.16,0.435,0.3563,,maxiter = 10000,uses optimx
uNeuroOne_momlp::monmlp.fit_Nelder-Mead_09,03:21:23.218,03:21:23.373,0.155,0.6213,0.5085,,maxiter = 10000,uses optimx
uNeuroOne_momlp::monmlp.fit_Nelder-Mead_10,03:21:23.375,03:21:23.530,0.155,0.6159,0.5029,,maxiter = 10000,uses optimx
uNeuroOne_neural::mlptrain_01,03:47:42.530,03:47:44.744,2.214,0.9714,0.6984,,maxiter = 1000,classification
uNeuroOne_neural::mlptrain_02,03:47:44.745,03:47:46.939,2.194,0.9714,0.6985,,maxiter = 1000,classification
uNeuroOne_neural::mlptrain_03,03:47:46.939,03:47:49.146,2.207,0.9593,0.6626,,maxiter = 1000,classification
uNeuroOne_neural::mlptrain_04,03:47:49.162,03:47:51.395,2.233,0.9714,0.6984,,maxiter = 1000,classification
uNeuroOne_neural::mlptrain_05,03:47:51.411,03:47:53.630,2.219,0.9713,0.6986,,maxiter = 1000,classification
uNeuroOne_neuralnet::neuralnet_backprop_01,03:54:46.941,03:54:48.054,1.113,0.2832,0.2311,,,Fails on difficult datasets
uNeuroOne_neuralnet::neuralnet_backprop_02,03:54:48.055,03:54:49.488,1.433,0.2832,0.2311,,,Fails on difficult datasets
uNeuroOne_neuralnet::neuralnet_backprop_03,03:54:49.488,03:54:51.089,1.601,0.2832,0.2311,,,Fails on difficult datasets
uNeuroOne_neuralnet::neuralnet_backprop_04,03:54:51.090,03:54:52.399,1.309,0.2832,0.2311,,,Fails on difficult datasets
uNeuroOne_neuralnet::neuralnet_backprop_05,03:54:52.399,03:54:53.761,1.362,0.2832,0.2311,,,Fails on difficult datasets
uNeuroOne_neuralnet::neuralnet_rprop-_01,03:59:39.280,03:59:39.295,0.015,0.2831,0.2316,,,Erratic on multivariate datasets
uNeuroOne_neuralnet::neuralnet_rprop-_02,03:59:39.295,03:59:39.311,0.016,0.2831,0.2316,,,Erratic on multivariate datasets
uNeuroOne_neuralnet::neuralnet_rprop-_03,03:59:39.311,03:59:39.327,0.016,0.616,0.5031,,,Erratic on multivariate datasets
uNeuroOne_neuralnet::neuralnet_rprop-_04,03:59:39.327,03:59:39.342,0.015,0.2831,0.2316,,,Erratic on multivariate datasets
uNeuroOne_neuralnet::neuralnet_rprop-_05,03:59:39.342,03:59:39.373,0.031,0.283,0.2316,,,Erratic on multivariate datasets
uNeuroOne_neuralnet::neuralnet_sag_01,04:14:52.804,04:14:55.094,2.29,0.2831,0.2316,,,
uNeuroOne_neuralnet::neuralnet_sag_02,04:14:55.094,04:14:59.692,4.598,0.283,0.2313,,,
uNeuroOne_neuralnet::neuralnet_sag_03,04:14:59.694,04:14:59.725,0.031,0.6159,0.5028,,,
uNeuroOne_neuralnet::neuralnet_sag_04,04:14:59.726,04:15:04.290,4.564,1.272,1.1104,,,
uNeuroOne_neuralnet::neuralnet_sag_05,04:15:04.292,04:15:04.317,0.025,0.6161,0.5028,,,
uNeuroOne_neuralnet::neuralnet_slr_01,04:20:20.435,04:20:20.467,0.032,0.2831,0.2317,,,
uNeuroOne_neuralnet::neuralnet_slr_02,04:20:20.467,04:20:20.467,0,0.6159,0.503,,,
uNeuroOne_neuralnet::neuralnet_slr_03,04:20:20.467,04:20:20.490,0.023,0.616,0.5031,,,
uNeuroOne_neuralnet::neuralnet_slr_04,04:20:20.491,04:20:20.526,0.035,0.2831,0.2316,,,
uNeuroOne_neuralnet::neuralnet_slr_05,04:20:20.526,04:20:20.542,0.016,0.283,0.2316,,,
uNeuroOne_neuralnet::neuralnet_rprop+_01,04:25:29.674,04:25:29.689,0.015,0.2831,0.2316,,,Erratic on difficult datasets
uNeuroOne_neuralnet::neuralnet_rprop+_02,04:25:29.689,04:25:29.705,0.016,0.6174,0.5051,,,Erratic on difficult datasets
uNeuroOne_neuralnet::neuralnet_rprop+_03,04:25:29.705,04:25:29.720,0.015,0.283,0.2316,,,Erratic on difficult datasets
uNeuroOne_neuralnet::neuralnet_rprop+_04,04:25:29.720,04:25:29.752,0.032,0.2831,0.2316,,,Erratic on difficult datasets
uNeuroOne_neuralnet::neuralnet_rprop+_05,04:25:29.752,04:25:29.783,0.031,0.283,0.2316,,,Erratic on difficult datasets
uNeuroOne_nnet::nnet_01,04:25:33.941,04:25:33.941,0,0.283,0.2313,,maxiter = 150,uses optim BFGS
uNeuroOne_nnet::nnet_02,04:25:33.941,04:25:33.956,0.015,0.283,0.2313,,maxiter = 150,uses optim BFGS
uNeuroOne_nnet::nnet_03,04:25:33.956,04:25:33.956,0,0.283,0.2313,,maxiter = 150,uses optim BFGS
uNeuroOne_nnet::nnet_04,04:25:33.956,04:25:33.956,0,0.283,0.2313,,maxiter = 150,uses optim BFGS
uNeuroOne_nnet::nnet_05,04:25:33.956,04:25:33.956,0,0.283,0.2313,,maxiter = 150,uses optim BFGS
uNeuroOne_nnet::nnet_06,04:25:33.972,04:25:33.972,0,0.283,0.2313,,maxiter = 150,uses optim BFGS
uNeuroOne_nnet::nnet_07,04:25:33.972,04:25:33.972,0,0.283,0.2313,,maxiter = 150,uses optim BFGS
uNeuroOne_nnet::nnet_08,04:25:33.972,04:25:33.972,0,0.283,0.2313,,maxiter = 150,uses optim BFGS
uNeuroOne_nnet::nnet_09,04:25:33.972,04:25:33.988,0.016,0.283,0.2313,,maxiter = 150,uses optim BFGS
uNeuroOne_nnet::nnet_10,04:25:33.988,04:25:33.988,0,0.283,0.2313,,maxiter = 150,uses optim BFGS
uNeuroOne_qrnn::qrnn.fit_01,04:26:13.800,04:26:13.847,0.047,0.2939,0.2258,,maxiter = 700,
uNeuroOne_qrnn::qrnn.fit_02,04:26:13.847,04:26:13.905,0.058,0.6335,0.4925,,maxiter = 700,
