event,start,end,duration,RMSE,MAE,stars,params,comment
uGauss2_h2o::h2o.deeplearning_02,15:54:34.878,15:54:35.534,0.656,8.7599,6.3565,,maxiter=200,Bad on univariate datasets
uGauss2_h2o::h2o.deeplearning_03,15:54:35.534,15:54:36.095,0.561,12.9048,10.5043,,maxiter=200,Bad on univariate datasets
uGauss2_h2o::h2o.deeplearning_04,15:54:36.095,15:54:36.721,0.626,9.6128,6.953,,maxiter=200,Bad on univariate datasets
uGauss2_h2o::h2o.deeplearning_05,15:54:36.721,15:54:37.299,0.578,9.2767,7.1923,,maxiter=200,Bad on univariate datasets
uGauss2_h2o::h2o.deeplearning_06,15:54:37.299,15:54:37.846,0.547,6.9879,5.0515,,maxiter=200,Bad on univariate datasets
uGauss2_h2o::h2o.deeplearning_07,15:54:37.846,15:54:38.455,0.609,10.4949,7.5995,,maxiter=200,Bad on univariate datasets
uGauss2_h2o::h2o.deeplearning_08,15:54:38.455,15:54:39.017,0.562,7.0887,5.2485,,maxiter=200,Bad on univariate datasets
uGauss2_h2o::h2o.deeplearning_09,15:54:39.017,15:54:39.689,0.672,8.7844,6.6171,,maxiter=200,Bad on univariate datasets
uGauss2_h2o::h2o.deeplearning_10,15:54:39.689,15:54:40.298,0.609,9.6741,7.1449,,maxiter=200,Bad on univariate datasets
uGauss2_neuralnet::neuralnet_rprop+_01,18:11:34.608,18:11:35.046,0.438,3.5031,2.6058,,,Erratic on difficult datasets
uGauss2_neuralnet::neuralnet_rprop+_02,18:11:35.046,18:11:35.499,0.453,3.5026,2.6044,,,Erratic on difficult datasets
uGauss2_neuralnet::neuralnet_rprop+_03,18:11:35.499,18:11:35.811,0.312,8.0784,5.184,,,Erratic on difficult datasets
uGauss2_neuralnet::neuralnet_rprop+_04,18:11:35.811,18:11:36.483,0.672,3.508,2.6092,,,Erratic on difficult datasets
uGauss2_neuralnet::neuralnet_rprop+_05,18:11:36.483,18:11:46.105,9.622,2.4326,1.9185,,,Erratic on difficult datasets
uGauss2_neuralnet::neuralnet_backprop_01,21:20:05.650,21:20:14.304,8.654,37.6867,31.6105,,,Fails on difficult datasets
uGauss2_neuralnet::neuralnet_backprop_02,21:20:14.319,21:20:23.044,8.725,37.6867,31.6105,,,Fails on difficult datasets
uGauss2_neuralnet::neuralnet_backprop_03,21:20:23.044,21:20:31.924,8.88,37.6867,31.6105,,,Fails on difficult datasets
uGauss2_neuralnet::neuralnet_backprop_04,21:20:31.932,21:20:40.637,8.705,37.6867,31.6105,,,Fails on difficult datasets
uGauss2_neuralnet::neuralnet_backprop_05,21:20:40.637,21:20:49.291,8.654,37.6867,31.6105,,,Fails on difficult datasets
uGauss2_brnn::brnn_gaussNewton_01,10:21:55.023,10:21:55.070,0.047,2.353,1.8475,***,,Different NN
uGauss2_brnn::brnn_gaussNewton_02,10:21:55.070,10:21:55.132,0.062,5.3042,4.32,***,,Different NN
uGauss2_brnn::brnn_gaussNewton_03,10:21:55.148,10:21:55.179,0.031,2.353,1.8475,***,,Different NN
uGauss2_brnn::brnn_gaussNewton_04,10:21:55.179,10:21:55.242,0.063,2.5623,2.0394,***,,Different NN
uGauss2_brnn::brnn_gaussNewton_05,10:21:55.242,10:21:55.289,0.047,2.5392,2.0226,***,,Different NN
uGauss2_brnn::brnn_gaussNewton_06,10:21:55.304,10:21:55.351,0.047,5.2016,4.2335,***,,Different NN
uGauss2_brnn::brnn_gaussNewton_07,10:21:55.367,10:21:55.413,0.046,2.588,2.0591,***,,Different NN
uGauss2_brnn::brnn_gaussNewton_08,10:21:55.413,10:21:55.476,0.063,5.3098,4.326,***,,Different NN
uGauss2_brnn::brnn_gaussNewton_09,10:21:55.476,10:21:55.538,0.062,5.2831,4.3023,***,,Different NN
uGauss2_brnn::brnn_gaussNewton_10,10:21:55.538,10:21:55.601,0.063,2.3538,1.8483,***,,Different NN
uGauss2_AMORE::train_ADAPTgd_01,13:56:43.982,13:56:44.230,0.248,5.6776,3.6586,*,iter=3500 lr=0.01, Require scaling
uGauss2_AMORE::train_ADAPTgd_02,13:56:44.230,13:56:44.482,0.252,3.0407,2.4664,*,iter=3500 lr=0.01, Require scaling
uGauss2_AMORE::train_ADAPTgd_03,13:56:44.490,13:56:44.745,0.255,5.0146,3.5894,*,iter=3500 lr=0.01, Require scaling
uGauss2_AMORE::train_ADAPTgd_04,13:56:44.745,13:56:44.997,0.252,6.2623,3.9166,*,iter=3500 lr=0.01, Require scaling
uGauss2_AMORE::train_ADAPTgd_05,13:56:45.005,13:56:45.250,0.245,4.9502,3.293,*,iter=3500 lr=0.01, Require scaling
uGauss2_AMORE::train_ADAPTgd_06,13:56:45.258,13:56:45.510,0.252,5.0257,3.5951,*,iter=3500 lr=0.01, Require scaling
uGauss2_AMORE::train_ADAPTgd_07,13:56:45.512,13:56:45.765,0.253,5.0529,3.3471,*,iter=3500 lr=0.01, Require scaling
uGauss2_AMORE::train_ADAPTgd_08,13:56:45.773,13:56:46.017,0.244,5.1713,3.6494,*,iter=3500 lr=0.01, Require scaling
uGauss2_AMORE::train_ADAPTgd_09,13:56:46.025,13:56:46.279,0.254,5.5212,3.5932,*,iter=3500 lr=0.01, Require scaling
uGauss2_AMORE::train_ADAPTgd_10,13:56:46.279,13:56:46.532,0.253,5.0338,3.634,*,iter=3500 lr=0.01, Require scaling
uGauss2_AMORE::train_ADAPTgdwm_01,14:16:58.995,14:16:59.964,0.969,7.1495,5.0052,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss2_AMORE::train_ADAPTgdwm_02,14:16:59.964,14:17:00.948,0.984,3.0808,2.4916,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss2_AMORE::train_ADAPTgdwm_03,14:17:00.948,14:17:01.916,0.968,4.2646,2.9343,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss2_AMORE::train_ADAPTgdwm_04,14:17:01.916,14:17:02.869,0.953,12.1899,6.3193,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss2_AMORE::train_ADAPTgdwm_05,14:17:02.885,14:17:03.853,0.968,3.0391,2.481,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss2_AMORE::train_ADAPTgdwm_06,14:17:03.853,14:17:04.822,0.969,4.2622,2.9338,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss2_AMORE::train_ADAPTgdwm_07,14:17:04.838,14:17:05.806,0.968,2.9527,2.3943,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss2_AMORE::train_ADAPTgdwm_08,14:17:05.806,14:17:06.775,0.969,2.9516,2.3865,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss2_AMORE::train_ADAPTgdwm_09,14:17:06.775,14:17:07.743,0.968,12.3006,6.3499,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss2_AMORE::train_ADAPTgdwm_10,14:17:07.759,14:17:08.727,0.968,3.002,2.4405,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss2_AMORE::train_BATCHgd_01,14:37:02.576,14:37:03.841,1.265,19.3663,15.202,,iter=7500 lr=0.05 sigmoid,very bad
uGauss2_AMORE::train_BATCHgd_02,14:37:03.841,14:37:05.075,1.234,19.0447,14.9266,,iter=7500 lr=0.05 sigmoid,very bad
uGauss2_AMORE::train_BATCHgd_03,14:37:05.075,14:37:06.400,1.325,17.1381,13.2071,,iter=7500 lr=0.05 sigmoid,very bad
uGauss2_AMORE::train_BATCHgd_04,14:37:06.415,14:37:07.634,1.219,19.3785,14.7244,,iter=7500 lr=0.05 sigmoid,very bad
uGauss2_AMORE::train_BATCHgd_05,14:37:07.634,14:37:08.961,1.327,16.7894,12.9925,,iter=7500 lr=0.05 sigmoid,very bad
uGauss2_AMORE::train_BATCHgdwm_01,15:04:38.226,15:04:41.148,2.922,25.4158,21.3838,,iter=9000 lr=0.008 momentum=0.7 tansig,Bad and no example
uGauss2_AMORE::train_BATCHgdwm_02,15:04:41.148,15:04:44.116,2.968,22.4737,18.0465,,iter=9000 lr=0.008 momentum=0.7 tansig,Bad and no example
uGauss2_AMORE::train_BATCHgdwm_03,15:04:44.116,15:04:47.084,2.968,24.0175,19.7101,,iter=9000 lr=0.008 momentum=0.7 tansig,Bad and no example
uGauss2_AMORE::train_BATCHgdwm_04,15:04:47.084,15:04:49.974,2.89,23.7286,19.2779,,iter=9000 lr=0.008 momentum=0.7 tansig,Bad and no example
uGauss2_AMORE::train_BATCHgdwm_05,15:04:49.974,15:04:52.879,2.905,23.7432,19.3066,,iter=9000 lr=0.008 momentum=0.7 tansig,Bad and no example
uGauss2_ANN2::neuralnetwork_sgd_01,16:27:50.389,16:27:50.777,0.388,4.5099,3.1866,*,iter=4000 lr=0.01,Require fine tuning
uGauss2_ANN2::neuralnetwork_sgd_02,16:27:50.780,16:27:51.155,0.375,3.3792,2.6737,*,iter=4000 lr=0.01,Require fine tuning
uGauss2_ANN2::neuralnetwork_sgd_03,16:27:51.155,16:27:51.546,0.391,3.5018,2.7619,*,iter=4000 lr=0.01,Require fine tuning
uGauss2_ANN2::neuralnetwork_sgd_04,16:27:51.546,16:27:51.936,0.39,3.5003,2.7587,*,iter=4000 lr=0.01,Require fine tuning
uGauss2_ANN2::neuralnetwork_sgd_05,16:27:51.936,16:27:52.343,0.407,3.4389,2.7266,*,iter=4000 lr=0.01,Require fine tuning
uGauss2_ANN2::neuralnetwork_sgd_06,16:27:52.343,16:27:52.749,0.406,3.6154,2.8356,*,iter=4000 lr=0.01,Require fine tuning
uGauss2_ANN2::neuralnetwork_sgd_07,16:27:52.749,16:27:53.140,0.391,5.1764,3.6507,*,iter=4000 lr=0.01,Require fine tuning
uGauss2_ANN2::neuralnetwork_sgd_08,16:27:53.140,16:27:53.530,0.39,3.4112,2.7015,*,iter=4000 lr=0.01,Require fine tuning
uGauss2_ANN2::neuralnetwork_sgd_09,16:27:53.530,16:27:53.921,0.391,4.606,3.2489,*,iter=4000 lr=0.01,Require fine tuning
uGauss2_ANN2::neuralnetwork_sgd_10,16:27:53.921,16:27:54.326,0.405,3.5536,2.8062,*,iter=4000 lr=0.01,Require fine tuning
uGauss2_ANN2::neuralnetwork_adam_01,16:35:29.684,16:35:30.103,0.419,2.5416,2.0158,*,iter=4000 lr=0.02,Require fine tuning
uGauss2_ANN2::neuralnetwork_adam_02,16:35:30.106,16:35:30.527,0.421,2.7823,2.1966,*,iter=4000 lr=0.02,Require fine tuning
uGauss2_ANN2::neuralnetwork_adam_03,16:35:30.530,16:35:30.942,0.412,3.4476,2.7495,*,iter=4000 lr=0.02,Require fine tuning
uGauss2_ANN2::neuralnetwork_adam_04,16:35:30.944,16:35:31.359,0.415,3.4057,2.6841,*,iter=4000 lr=0.02,Require fine tuning
uGauss2_ANN2::neuralnetwork_adam_05,16:35:31.362,16:35:31.777,0.415,3.2478,2.5769,*,iter=4000 lr=0.02,Require fine tuning
uGauss2_ANN2::neuralnetwork_adam_06,16:35:31.780,16:35:32.193,0.413,3.3545,2.6671,*,iter=4000 lr=0.02,Require fine tuning
uGauss2_ANN2::neuralnetwork_adam_07,16:35:32.196,16:35:32.606,0.41,3.0183,2.4438,*,iter=4000 lr=0.02,Require fine tuning
uGauss2_ANN2::neuralnetwork_adam_08,16:35:32.614,16:35:33.025,0.411,2.7435,2.2104,*,iter=4000 lr=0.02,Require fine tuning
uGauss2_ANN2::neuralnetwork_adam_09,16:35:33.027,16:35:33.449,0.422,3.5107,2.8875,*,iter=4000 lr=0.02,Require fine tuning
uGauss2_ANN2::neuralnetwork_adam_10,16:35:33.451,16:35:33.879,0.428,2.848,2.2578,*,iter=4000 lr=0.02,Require fine tuning
uGauss2_ANN2::neuralnetwork_rmsprop_01,16:41:52.699,16:41:53.089,0.39,3.9189,3.0288,,iter=4000 lr=0.03,Erratic
uGauss2_ANN2::neuralnetwork_rmsprop_02,16:41:53.089,16:41:53.495,0.406,3.0204,2.4757,,iter=4000 lr=0.03,Erratic
uGauss2_ANN2::neuralnetwork_rmsprop_03,16:41:53.495,16:41:53.886,0.391,3.8498,3.2342,,iter=4000 lr=0.03,Erratic
uGauss2_ANN2::neuralnetwork_rmsprop_04,16:41:53.886,16:41:54.276,0.39,3.9559,3.1837,,iter=4000 lr=0.03,Erratic
uGauss2_ANN2::neuralnetwork_rmsprop_05,16:41:54.292,16:41:54.683,0.391,4.2659,3.4603,,iter=4000 lr=0.03,Erratic
uGauss2_ANN2::neuralnetwork_rmsprop_06,16:41:54.683,16:41:55.073,0.39,4.3337,3.5079,,iter=4000 lr=0.03,Erratic
uGauss2_ANN2::neuralnetwork_rmsprop_07,16:41:55.073,16:41:55.464,0.391,5.6706,4.6848,,iter=4000 lr=0.03,Erratic
uGauss2_ANN2::neuralnetwork_rmsprop_08,16:41:55.480,16:41:55.870,0.39,3.8341,3.1382,,iter=4000 lr=0.03,Erratic
uGauss2_ANN2::neuralnetwork_rmsprop_09,16:41:55.870,16:41:56.261,0.391,4.6516,3.6987,,iter=4000 lr=0.03,Erratic
uGauss2_ANN2::neuralnetwork_rmsprop_10,16:41:56.261,16:41:56.651,0.39,3.7252,2.9401,,iter=4000 lr=0.03,Erratic
uGauss2_deepnet::gradientdescent_01,17:29:59.402,17:29:59.777,0.375,7.3709,5.6625,,numepochs=1000,Bad on univariate datasets
uGauss2_deepnet::gradientdescent_02,17:29:59.777,17:30:00.152,0.375,7.4606,5.6887,,numepochs=1000,Bad on univariate datasets
uGauss2_deepnet::gradientdescent_03,17:30:00.152,17:30:00.573,0.421,7.9216,6.0059,,numepochs=1000,Bad on univariate datasets
uGauss2_deepnet::gradientdescent_04,17:30:00.573,17:30:00.933,0.36,8.8312,7.0469,,numepochs=1000,Bad on univariate datasets
uGauss2_deepnet::gradientdescent_05,17:30:00.933,17:30:01.308,0.375,7.794,5.9365,,numepochs=1000,Bad on univariate datasets
uGauss2_deepnet::gradientdescent_06,17:30:01.308,17:30:01.667,0.359,9.939,8.1903,,numepochs=1000,Bad on univariate datasets
uGauss2_deepnet::gradientdescent_07,17:30:01.667,17:30:02.026,0.359,7.9114,6.1298,,numepochs=1000,Bad on univariate datasets
uGauss2_deepnet::gradientdescent_08,17:30:02.042,17:30:02.401,0.359,6.7735,4.8847,,numepochs=1000,Bad on univariate datasets
uGauss2_deepnet::gradientdescent_09,17:30:02.401,17:30:02.776,0.375,7.3524,5.6277,,numepochs=1000,Bad on univariate datasets
uGauss2_deepnet::gradientdescent_10,17:30:02.776,17:30:03.135,0.359,7.332,5.3924,,numepochs=1000,Bad on univariate datasets
uGauss2_MachineShop::fit.NNetModel_01,03:19:15.705,03:19:15.713,0.008,7.8987,5.487,,maxiter = 150,uses nnet
uGauss2_MachineShop::fit.NNetModel_02,03:19:15.713,03:19:15.744,0.031,2.6451,2.1291,,maxiter = 150,uses nnet
uGauss2_MachineShop::fit.NNetModel_03,03:19:15.744,03:19:15.760,0.016,7.8987,5.4873,,maxiter = 150,uses nnet
uGauss2_MachineShop::fit.NNetModel_04,03:19:15.760,03:19:15.791,0.031,2.6195,2.1116,,maxiter = 150,uses nnet
uGauss2_MachineShop::fit.NNetModel_05,03:19:15.791,03:19:15.807,0.016,2.4067,1.8987,,maxiter = 150,uses nnet
uGauss2_MachineShop::fit.NNetModel_06,03:19:15.807,03:19:15.838,0.031,3.6841,2.732,,maxiter = 150,uses nnet
uGauss2_MachineShop::fit.NNetModel_07,03:19:15.838,03:19:15.864,0.026,3.4981,2.834,,maxiter = 150,uses nnet
uGauss2_MachineShop::fit.NNetModel_08,03:19:15.866,03:19:15.874,0.008,3.0316,2.4345,,maxiter = 150,uses nnet
uGauss2_MachineShop::fit.NNetModel_09,03:19:15.889,03:19:15.913,0.024,6.3143,4.8606,,maxiter = 150,uses nnet
uGauss2_MachineShop::fit.NNetModel_10,03:19:15.915,03:19:15.939,0.024,3.0657,2.4506,,maxiter = 150,uses nnet
uGauss2_momlp::monmlp.fit_BFGS_01,03:20:06.781,03:20:06.945,0.164,5.9394,4.5799,,maxiter = 300,uses optimx
uGauss2_momlp::monmlp.fit_BFGS_02,03:20:06.945,03:20:07.136,0.191,2.9003,2.3193,,maxiter = 300,uses optimx
uGauss2_momlp::monmlp.fit_BFGS_03,03:20:07.136,03:20:07.319,0.183,3.6079,2.8468,,maxiter = 300,uses optimx
uGauss2_momlp::monmlp.fit_BFGS_04,03:20:07.319,03:20:07.494,0.175,3.2309,2.5811,,maxiter = 300,uses optimx
uGauss2_momlp::monmlp.fit_BFGS_05,03:20:07.494,03:20:07.681,0.187,3.3308,2.6895,,maxiter = 300,uses optimx
uGauss2_momlp::monmlp.fit_BFGS_06,03:20:07.681,03:20:07.866,0.185,7.1463,5.3476,,maxiter = 300,uses optimx
uGauss2_momlp::monmlp.fit_BFGS_07,03:20:07.866,03:20:08.042,0.176,4.7051,3.7173,,maxiter = 300,uses optimx
uGauss2_momlp::monmlp.fit_BFGS_08,03:20:08.042,03:20:08.227,0.185,8.5475,6.0366,,maxiter = 300,uses optimx
uGauss2_momlp::monmlp.fit_BFGS_09,03:20:08.227,03:20:08.402,0.175,3.4249,2.7451,,maxiter = 300,uses optimx
uGauss2_momlp::monmlp.fit_BFGS_10,03:20:08.402,03:20:08.587,0.185,3.2574,2.6507,,maxiter = 300,uses optimx
uGauss2_momlp::monmlp.fit_Nelder-Mead_01,03:21:14.746,03:21:15.092,0.346,11.0007,8.8768,,maxiter = 10000,uses optimx
uGauss2_momlp::monmlp.fit_Nelder-Mead_02,03:21:15.094,03:21:15.373,0.279,10.6361,8.5017,,maxiter = 10000,uses optimx
uGauss2_momlp::monmlp.fit_Nelder-Mead_03,03:21:15.373,03:21:15.732,0.359,10.3491,8.0353,,maxiter = 10000,uses optimx
uGauss2_momlp::monmlp.fit_Nelder-Mead_04,03:21:15.733,03:21:16.136,0.403,9.1043,7.1902,,maxiter = 10000,uses optimx
uGauss2_momlp::monmlp.fit_Nelder-Mead_05,03:21:16.138,03:21:16.499,0.361,11.5825,8.7917,,maxiter = 10000,uses optimx
uGauss2_momlp::monmlp.fit_Nelder-Mead_06,03:21:16.499,03:21:16.840,0.341,13.5445,10.4237,,maxiter = 10000,uses optimx
uGauss2_momlp::monmlp.fit_Nelder-Mead_07,03:21:16.840,03:21:17.144,0.304,16.2115,12.9085,,maxiter = 10000,uses optimx
uGauss2_momlp::monmlp.fit_Nelder-Mead_08,03:21:17.145,03:21:17.619,0.474,10.5159,8.4718,,maxiter = 10000,uses optimx
uGauss2_momlp::monmlp.fit_Nelder-Mead_09,03:21:17.624,03:21:18.108,0.484,6.9641,5.3787,,maxiter = 10000,uses optimx
uGauss2_momlp::monmlp.fit_Nelder-Mead_10,03:21:18.109,03:21:18.498,0.389,8.9484,6.61,,maxiter = 10000,uses optimx
uGauss2_neural::mlptrain_01,03:44:46.809,03:45:04.529,17.72,28.8093,20.0661,,maxiter = 1000,classification
uGauss2_neural::mlptrain_02,03:45:04.529,03:45:22.061,17.532,28.819,20.095,,maxiter = 1000,classification
uGauss2_neural::mlptrain_03,03:45:22.062,03:45:39.536,17.474,28.8336,20.1832,,maxiter = 1000,classification
uGauss2_neural::mlptrain_04,03:45:39.536,03:45:56.992,17.456,28.8318,20.1909,,maxiter = 1000,classification
uGauss2_neural::mlptrain_05,03:45:56.992,03:46:14.561,17.569,28.8083,20.0674,,maxiter = 1000,classification
uGauss2_neuralnet::neuralnet_backprop_01,03:53:44.573,03:53:51.305,6.732,37.6867,31.6105,,,Fails on difficult datasets
uGauss2_neuralnet::neuralnet_backprop_02,03:53:51.307,03:53:57.985,6.678,37.6867,31.6105,,,Fails on difficult datasets
uGauss2_neuralnet::neuralnet_backprop_03,03:53:57.987,03:54:04.651,6.664,37.6867,31.6105,,,Fails on difficult datasets
uGauss2_neuralnet::neuralnet_backprop_04,03:54:04.651,03:54:11.301,6.65,37.6867,31.6105,,,Fails on difficult datasets
uGauss2_neuralnet::neuralnet_backprop_05,03:54:11.301,03:54:18.010,6.709,37.6867,31.6105,,,Fails on difficult datasets
uGauss2_neuralnet::neuralnet_rprop-_01,03:59:19.707,03:59:20.330,0.623,3.5081,2.6121,,,Erratic on multivariate datasets
uGauss2_neuralnet::neuralnet_rprop-_02,03:59:20.330,03:59:27.428,7.098,3.1246,2.5028,,,Erratic on multivariate datasets
uGauss2_neuralnet::neuralnet_rprop-_03,03:59:27.428,03:59:27.615,0.187,8.3799,5.7507,,,Erratic on multivariate datasets
uGauss2_neuralnet::neuralnet_rprop-_04,03:59:27.615,03:59:27.814,0.199,3.5159,2.6169,,,Erratic on multivariate datasets
uGauss2_neuralnet::neuralnet_rprop-_05,03:59:27.814,03:59:27.908,0.094,8.0785,5.1801,,,Erratic on multivariate datasets
uGauss2_neuralnet::neuralnet_sag_01,04:13:34.629,04:13:42.359,7.73,37.6867,31.6105,,,
uGauss2_neuralnet::neuralnet_sag_02,04:13:42.359,04:13:50.300,7.941,37.6867,31.6105,,,
uGauss2_neuralnet::neuralnet_sag_03,04:13:50.301,04:13:58.171,7.87,37.6867,31.6105,,,
uGauss2_neuralnet::neuralnet_sag_04,04:13:58.173,04:14:05.726,7.553,37.6867,31.6105,,,
uGauss2_neuralnet::neuralnet_sag_05,04:14:05.726,04:14:13.612,7.886,37.6867,31.6105,,,
uGauss2_neuralnet::neuralnet_slr_01,04:20:13.604,04:20:13.816,0.212,3.5051,2.6051,,,
uGauss2_neuralnet::neuralnet_slr_02,04:20:13.818,04:20:16.920,3.102,3.1244,2.5028,,,
uGauss2_neuralnet::neuralnet_slr_03,04:20:16.920,04:20:17.352,0.432,3.5347,2.6744,,,
uGauss2_neuralnet::neuralnet_slr_04,04:20:17.352,04:20:17.796,0.444,3.5109,2.6153,,,
uGauss2_neuralnet::neuralnet_slr_05,04:20:17.798,04:20:18.427,0.629,3.5143,2.6187,,,
uGauss2_neuralnet::neuralnet_rprop+_01,04:25:14.577,04:25:14.702,0.125,8.0787,5.183,,,Erratic on difficult datasets
uGauss2_neuralnet::neuralnet_rprop+_02,04:25:14.702,04:25:19.048,4.346,6.1089,4.6142,,,Erratic on difficult datasets
uGauss2_neuralnet::neuralnet_rprop+_03,04:25:19.048,04:25:22.405,3.357,3.1196,2.4983,,,Erratic on difficult datasets
uGauss2_neuralnet::neuralnet_rprop+_04,04:25:22.405,04:25:23.640,1.235,3.5133,2.6175,,,Erratic on difficult datasets
uGauss2_neuralnet::neuralnet_rprop+_05,04:25:23.640,04:25:26.453,2.813,2.4416,1.9255,,,Erratic on difficult datasets
uGauss2_nnet::nnet_01,04:25:33.456,04:25:33.492,0.036,4.1442,3.214,,maxiter = 150,uses optim BFGS
uGauss2_nnet::nnet_02,04:25:33.493,04:25:33.507,0.014,4.6129,3.6388,,maxiter = 150,uses optim BFGS
uGauss2_nnet::nnet_03,04:25:33.507,04:25:33.522,0.015,6.1143,4.6159,,maxiter = 150,uses optim BFGS
uGauss2_nnet::nnet_04,04:25:33.522,04:25:33.558,0.036,2.441,1.9284,,maxiter = 150,uses optim BFGS
uGauss2_nnet::nnet_05,04:25:33.559,04:25:33.572,0.013,6.3347,4.7054,,maxiter = 150,uses optim BFGS
uGauss2_nnet::nnet_06,04:25:33.572,04:25:33.604,0.032,7.5308,5.4347,,maxiter = 150,uses optim BFGS
uGauss2_nnet::nnet_07,04:25:33.604,04:25:33.626,0.022,2.4016,1.8964,,maxiter = 150,uses optim BFGS
uGauss2_nnet::nnet_08,04:25:33.628,04:25:33.639,0.011,2.3888,1.881,,maxiter = 150,uses optim BFGS
uGauss2_nnet::nnet_09,04:25:33.655,04:25:33.670,0.015,3.0315,2.4298,,maxiter = 150,uses optim BFGS
uGauss2_nnet::nnet_10,04:25:33.670,04:25:33.689,0.019,2.4907,1.9717,,maxiter = 150,uses optim BFGS
uGauss2_qrnn::qrnn.fit_01,04:26:08.103,04:26:08.358,0.255,8.5642,6.4179,,maxiter = 700,
uGauss2_qrnn::qrnn.fit_02,04:26:08.358,04:26:08.624,0.266,9.1919,5.7106,,maxiter = 700,
uGauss2_qrnn::qrnn.fit_03,04:26:08.626,04:26:08.999,0.373,3.1136,2.2979,,maxiter = 700,
uGauss2_qrnn::qrnn.fit_04,04:26:09.001,04:26:09.265,0.264,6.1838,4.4858,,maxiter = 700,
uGauss2_qrnn::qrnn.fit_05,04:26:09.267,04:26:09.521,0.254,2.5379,1.9628,,maxiter = 700,
uGauss2_qrnn::qrnn.fit_06,04:26:09.521,04:26:09.837,0.316,3.7024,2.5847,,maxiter = 700,
uGauss2_qrnn::qrnn.fit_07,04:26:09.837,04:26:10.090,0.253,9.8236,5.9196,,maxiter = 700,
