event,start,end,duration,RMSE,MAE,stars,params,comment
uGauss3_AMORE::train_ADAPTgd_10,13:56:48.816,13:56:49.066,0.25,4.5851,3.1097,*,iter=3500 lr=0.01, Require scaling
uGauss3_AMORE::train_ADAPTgdwm_01,14:17:08.759,14:17:09.743,0.984,4.2392,3.05,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss3_AMORE::train_ADAPTgdwm_02,14:17:09.743,14:17:10.711,0.968,5.4276,3.3828,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss3_AMORE::train_ADAPTgdwm_03,14:17:10.711,14:17:11.695,0.984,3.9899,3.0336,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss3_AMORE::train_ADAPTgdwm_04,14:17:11.695,14:17:12.664,0.969,2.4105,1.9502,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss3_AMORE::train_ADAPTgdwm_05,14:17:12.664,14:17:13.632,0.968,2.6824,2.1684,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss3_AMORE::train_ADAPTgdwm_06,14:17:13.632,14:17:14.601,0.969,4.2704,3.1754,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss3_AMORE::train_ADAPTgdwm_07,14:17:14.617,14:17:15.601,0.984,4.0577,3.0681,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss3_AMORE::train_ADAPTgdwm_08,14:17:15.601,14:17:16.569,0.968,2.6232,2.1077,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss3_AMORE::train_ADAPTgdwm_09,14:17:16.569,14:17:17.538,0.969,2.6581,2.1473,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss3_AMORE::train_ADAPTgdwm_10,14:17:17.538,14:17:18.506,0.968,4.8838,3.2823,*,iter=10000 lr=0.009 momentum=0.8 sigmoid,
uGauss3_AMORE::train_BATCHgd_01,14:37:08.993,14:37:10.252,1.259,17.3554,13.7764,,iter=7500 lr=0.05 sigmoid,very bad
uGauss3_AMORE::train_BATCHgd_02,14:37:10.267,14:37:11.564,1.297,17.3223,13.7656,,iter=7500 lr=0.05 sigmoid,very bad
uGauss3_AMORE::train_BATCHgd_03,14:37:11.564,14:37:12.829,1.265,17.6925,14.1621,,iter=7500 lr=0.05 sigmoid,very bad
uGauss3_AMORE::train_BATCHgd_04,14:37:12.829,14:37:14.110,1.281,18,14.3842,,iter=7500 lr=0.05 sigmoid,very bad
uGauss3_AMORE::train_BATCHgd_05,14:37:14.110,14:37:15.375,1.265,17.6183,14.4973,,iter=7500 lr=0.05 sigmoid,very bad
uGauss3_AMORE::train_BATCHgdwm_01,15:04:52.910,15:04:55.800,2.89,28.1025,23.1889,,iter=9000 lr=0.008 momentum=0.7 tansig,Bad and no example
uGauss3_AMORE::train_BATCHgdwm_02,15:04:55.800,15:04:58.786,2.986,27.7534,22.9336,,iter=9000 lr=0.008 momentum=0.7 tansig,Bad and no example
uGauss3_AMORE::train_BATCHgdwm_03,15:04:58.786,15:05:01.756,2.97,27.7803,23.2393,,iter=9000 lr=0.008 momentum=0.7 tansig,Bad and no example
uGauss3_AMORE::train_BATCHgdwm_04,15:05:01.756,15:05:04.716,2.96,29.8131,25.1887,,iter=9000 lr=0.008 momentum=0.7 tansig,Bad and no example
uGauss3_AMORE::train_BATCHgdwm_05,15:05:04.732,15:05:07.648,2.916,25.2979,20.6637,,iter=9000 lr=0.008 momentum=0.7 tansig,Bad and no example
uGauss3_ANN2::neuralnetwork_sgd_01,16:27:54.360,16:27:54.756,0.396,3.4331,2.7292,*,iter=4000 lr=0.01,Require fine tuning
uGauss3_ANN2::neuralnetwork_sgd_02,16:27:54.758,16:27:55.144,0.386,3.881,3.1234,*,iter=4000 lr=0.01,Require fine tuning
uGauss3_ANN2::neuralnetwork_sgd_03,16:27:55.147,16:27:55.541,0.394,3.8628,3.1012,*,iter=4000 lr=0.01,Require fine tuning
uGauss3_ANN2::neuralnetwork_sgd_04,16:27:55.543,16:27:55.942,0.399,3.4195,2.7335,*,iter=4000 lr=0.01,Require fine tuning
uGauss3_ANN2::neuralnetwork_sgd_05,16:27:55.945,16:27:56.327,0.382,3.4909,2.7896,*,iter=4000 lr=0.01,Require fine tuning
uGauss3_ANN2::neuralnetwork_sgd_06,16:27:56.327,16:27:56.702,0.375,3.9513,3.1498,*,iter=4000 lr=0.01,Require fine tuning
uGauss3_ANN2::neuralnetwork_sgd_07,16:27:56.702,16:27:57.093,0.391,3.9158,3.1536,*,iter=4000 lr=0.01,Require fine tuning
uGauss3_ANN2::neuralnetwork_sgd_08,16:27:57.093,16:27:57.468,0.375,3.7571,3.0131,*,iter=4000 lr=0.01,Require fine tuning
uGauss3_ANN2::neuralnetwork_sgd_09,16:27:57.468,16:27:57.843,0.375,3.9216,3.1466,*,iter=4000 lr=0.01,Require fine tuning
uGauss3_ANN2::neuralnetwork_sgd_10,16:27:57.858,16:27:58.251,0.393,3.0429,2.4079,*,iter=4000 lr=0.01,Require fine tuning
uGauss3_ANN2::neuralnetwork_adam_01,16:35:33.915,16:35:34.333,0.418,3.2292,2.5428,*,iter=4000 lr=0.02,Require fine tuning
uGauss3_ANN2::neuralnetwork_adam_02,16:35:34.335,16:35:34.759,0.424,2.3393,1.8581,*,iter=4000 lr=0.02,Require fine tuning
uGauss3_ANN2::neuralnetwork_adam_03,16:35:34.762,16:35:35.173,0.411,3.2877,2.5787,*,iter=4000 lr=0.02,Require fine tuning
uGauss3_ANN2::neuralnetwork_adam_04,16:35:35.175,16:35:35.590,0.415,3.5983,2.8409,*,iter=4000 lr=0.02,Require fine tuning
uGauss3_ANN2::neuralnetwork_adam_05,16:35:35.592,16:35:36.019,0.427,2.5371,2.0229,*,iter=4000 lr=0.02,Require fine tuning
uGauss3_ANN2::neuralnetwork_adam_06,16:35:36.021,16:35:36.439,0.418,2.3448,1.8715,*,iter=4000 lr=0.02,Require fine tuning
uGauss3_ANN2::neuralnetwork_adam_07,16:35:36.442,16:35:36.863,0.421,3.5087,2.8028,*,iter=4000 lr=0.02,Require fine tuning
uGauss3_ANN2::neuralnetwork_adam_08,16:35:36.866,16:35:37.286,0.42,3.6232,2.8871,*,iter=4000 lr=0.02,Require fine tuning
uGauss3_ANN2::neuralnetwork_adam_09,16:35:37.288,16:35:37.707,0.419,3.2266,2.5273,*,iter=4000 lr=0.02,Require fine tuning
uGauss3_ANN2::neuralnetwork_adam_10,16:35:37.710,16:35:38.124,0.414,3.5748,2.8593,*,iter=4000 lr=0.02,Require fine tuning
uGauss3_ANN2::neuralnetwork_rmsprop_01,16:41:56.698,16:41:57.073,0.375,3.5264,2.8114,,iter=4000 lr=0.03,Erratic
uGauss3_ANN2::neuralnetwork_rmsprop_02,16:41:57.073,16:41:57.479,0.406,4.2951,3.5785,,iter=4000 lr=0.03,Erratic
uGauss3_ANN2::neuralnetwork_rmsprop_03,16:41:57.479,16:41:57.870,0.391,4.487,3.8105,,iter=4000 lr=0.03,Erratic
uGauss3_ANN2::neuralnetwork_rmsprop_04,16:41:57.870,16:41:58.260,0.39,3.6763,2.957,,iter=4000 lr=0.03,Erratic
uGauss3_ANN2::neuralnetwork_rmsprop_05,16:41:58.260,16:41:58.635,0.375,4.5395,3.5819,,iter=4000 lr=0.03,Erratic
uGauss3_ANN2::neuralnetwork_rmsprop_06,16:41:58.635,16:41:59.026,0.391,3.8652,3.0339,,iter=4000 lr=0.03,Erratic
uGauss3_ANN2::neuralnetwork_rmsprop_07,16:41:59.026,16:41:59.416,0.39,4.8764,4.1547,,iter=4000 lr=0.03,Erratic
uGauss3_ANN2::neuralnetwork_rmsprop_08,16:41:59.416,16:41:59.807,0.391,2.7852,2.201,,iter=4000 lr=0.03,Erratic
uGauss3_ANN2::neuralnetwork_rmsprop_09,16:41:59.807,16:42:00.197,0.39,3.6354,2.8916,,iter=4000 lr=0.03,Erratic
uGauss3_ANN2::neuralnetwork_rmsprop_10,16:42:00.197,16:42:00.588,0.391,3.439,2.6952,,iter=4000 lr=0.03,Erratic
uGauss3_deepnet::gradientdescent_01,17:30:03.167,17:30:03.526,0.359,4.2457,3.3898,,numepochs=1000,Bad on univariate datasets
uGauss3_deepnet::gradientdescent_02,17:30:03.542,17:30:03.901,0.359,4.5695,3.6613,,numepochs=1000,Bad on univariate datasets
uGauss3_deepnet::gradientdescent_03,17:30:03.901,17:30:04.260,0.359,4.1509,3.2353,,numepochs=1000,Bad on univariate datasets
uGauss3_deepnet::gradientdescent_04,17:30:04.260,17:30:04.635,0.375,4.2292,3.3478,,numepochs=1000,Bad on univariate datasets
uGauss3_deepnet::gradientdescent_05,17:30:04.635,17:30:05.010,0.375,4.7271,3.7835,,numepochs=1000,Bad on univariate datasets
uGauss3_deepnet::gradientdescent_06,17:30:05.010,17:30:05.370,0.36,4.9944,4.0084,,numepochs=1000,Bad on univariate datasets
uGauss3_deepnet::gradientdescent_07,17:30:05.370,17:30:05.745,0.375,4.1246,3.2762,,numepochs=1000,Bad on univariate datasets
uGauss3_deepnet::gradientdescent_08,17:30:05.745,17:30:06.104,0.359,4.5016,3.507,,numepochs=1000,Bad on univariate datasets
uGauss3_deepnet::gradientdescent_09,17:30:06.120,17:30:06.479,0.359,4.2761,3.3879,,numepochs=1000,Bad on univariate datasets
uGauss3_deepnet::gradientdescent_10,17:30:06.479,17:30:06.854,0.375,4.6582,3.6448,,numepochs=1000,Bad on univariate datasets
uGauss3_MachineShop::fit.NNetModel_01,03:19:15.978,03:19:16.000,0.022,2.859,2.2371,,maxiter = 150,uses nnet
uGauss3_MachineShop::fit.NNetModel_02,03:19:16.002,03:19:16.025,0.023,2.3109,1.8508,,maxiter = 150,uses nnet
uGauss3_MachineShop::fit.NNetModel_03,03:19:16.027,03:19:16.050,0.023,2.2937,1.8248,,maxiter = 150,uses nnet
uGauss3_MachineShop::fit.NNetModel_04,03:19:16.052,03:19:16.073,0.021,3.1798,2.5102,,maxiter = 150,uses nnet
uGauss3_MachineShop::fit.NNetModel_05,03:19:16.075,03:19:16.098,0.023,2.3116,1.8533,,maxiter = 150,uses nnet
uGauss3_MachineShop::fit.NNetModel_06,03:19:16.100,03:19:16.117,0.017,3.4454,2.7608,,maxiter = 150,uses nnet
uGauss3_MachineShop::fit.NNetModel_07,03:19:16.119,03:19:16.143,0.024,2.7129,2.1649,,maxiter = 150,uses nnet
uGauss3_MachineShop::fit.NNetModel_08,03:19:16.144,03:19:16.171,0.027,3.3741,2.688,,maxiter = 150,uses nnet
uGauss3_MachineShop::fit.NNetModel_09,03:19:16.173,03:19:16.196,0.023,2.3038,1.84,,maxiter = 150,uses nnet
uGauss3_MachineShop::fit.NNetModel_10,03:19:16.198,03:19:16.220,0.022,3.5972,2.692,,maxiter = 150,uses nnet
uGauss3_momlp::monmlp.fit_BFGS_01,03:20:08.606,03:20:08.781,0.175,3.2984,2.5757,,maxiter = 300,uses optimx
uGauss3_momlp::monmlp.fit_BFGS_02,03:20:08.782,03:20:08.966,0.184,3.5176,2.8027,,maxiter = 300,uses optimx
uGauss3_momlp::monmlp.fit_BFGS_03,03:20:08.967,03:20:09.153,0.186,3.3889,2.7101,,maxiter = 300,uses optimx
uGauss3_momlp::monmlp.fit_BFGS_04,03:20:09.155,03:20:09.328,0.173,3.3288,2.6021,,maxiter = 300,uses optimx
uGauss3_momlp::monmlp.fit_BFGS_05,03:20:09.328,03:20:09.514,0.186,3.5392,2.8026,,maxiter = 300,uses optimx
uGauss3_momlp::monmlp.fit_BFGS_06,03:20:09.514,03:20:09.699,0.185,4.6024,3.5915,,maxiter = 300,uses optimx
uGauss3_momlp::monmlp.fit_BFGS_07,03:20:09.701,03:20:09.879,0.178,2.3234,1.8745,,maxiter = 300,uses optimx
uGauss3_momlp::monmlp.fit_BFGS_08,03:20:09.880,03:20:10.059,0.179,3.606,2.6949,,maxiter = 300,uses optimx
uGauss3_momlp::monmlp.fit_BFGS_09,03:20:10.061,03:20:10.245,0.184,3.4112,2.6176,,maxiter = 300,uses optimx
uGauss3_momlp::monmlp.fit_BFGS_10,03:20:10.246,03:20:10.424,0.178,2.3543,1.9044,,maxiter = 300,uses optimx
uGauss3_momlp::monmlp.fit_Nelder-Mead_01,03:21:18.514,03:21:18.825,0.311,6.1721,4.7891,,maxiter = 10000,uses optimx
uGauss3_momlp::monmlp.fit_Nelder-Mead_02,03:21:18.826,03:21:19.223,0.397,4.6605,3.777,,maxiter = 10000,uses optimx
uGauss3_momlp::monmlp.fit_Nelder-Mead_03,03:21:19.224,03:21:19.563,0.339,5.0996,3.9885,,maxiter = 10000,uses optimx
uGauss3_momlp::monmlp.fit_Nelder-Mead_04,03:21:19.563,03:21:19.888,0.325,5.0879,4.2646,,maxiter = 10000,uses optimx
uGauss3_momlp::monmlp.fit_Nelder-Mead_05,03:21:19.890,03:21:20.219,0.329,10.244,7.6582,,maxiter = 10000,uses optimx
uGauss3_momlp::monmlp.fit_Nelder-Mead_06,03:21:20.221,03:21:20.510,0.289,10.3769,7.4922,,maxiter = 10000,uses optimx
uGauss3_momlp::monmlp.fit_Nelder-Mead_07,03:21:20.510,03:21:20.786,0.276,9.5057,7.4746,,maxiter = 10000,uses optimx
uGauss3_momlp::monmlp.fit_Nelder-Mead_08,03:21:20.788,03:21:21.148,0.36,7.221,5.3513,,maxiter = 10000,uses optimx
uGauss3_momlp::monmlp.fit_Nelder-Mead_09,03:21:21.148,03:21:21.533,0.385,8.6657,5.7575,,maxiter = 10000,uses optimx
uGauss3_momlp::monmlp.fit_Nelder-Mead_10,03:21:21.535,03:21:21.858,0.323,10.5645,8.692,,maxiter = 10000,uses optimx
uGauss3_neural::mlptrain_01,03:46:14.579,03:46:32.262,17.683,29.4441,21.0818,,maxiter = 1000,classification
uGauss3_neural::mlptrain_02,03:46:32.262,03:46:49.840,17.578,29.4388,21.0625,,maxiter = 1000,classification
uGauss3_neural::mlptrain_03,03:46:49.840,03:47:07.542,17.702,29.4476,21.1169,,maxiter = 1000,classification
uGauss3_neural::mlptrain_04,03:47:07.542,03:47:25.008,17.466,29.453,21.2046,,maxiter = 1000,classification
uGauss3_neural::mlptrain_05,03:47:25.008,03:47:42.530,17.522,29.4381,21.0784,,maxiter = 1000,classification
uGauss3_neuralnet::neuralnet_backprop_01,03:54:18.010,03:54:24.754,6.744,40.0663,34.1007,,,Fails on difficult datasets
uGauss3_neuralnet::neuralnet_backprop_02,03:54:24.754,03:54:27.103,2.349,3.4326,2.7139,,,Fails on difficult datasets
uGauss3_neuralnet::neuralnet_backprop_03,03:54:27.103,03:54:33.631,6.528,40.0663,34.1007,,,Fails on difficult datasets
uGauss3_neuralnet::neuralnet_backprop_04,03:54:33.632,03:54:40.164,6.532,40.0663,34.1007,,,Fails on difficult datasets
uGauss3_neuralnet::neuralnet_backprop_05,03:54:40.165,03:54:46.934,6.769,40.0663,34.1007,,,Fails on difficult datasets
uGauss3_neuralnet::neuralnet_rprop-_01,03:59:27.908,03:59:29.970,2.062,3.1798,2.5119,,,Erratic on multivariate datasets
uGauss3_neuralnet::neuralnet_rprop-_02,03:59:29.970,03:59:30.874,0.904,2.3351,1.8739,,,Erratic on multivariate datasets
uGauss3_neuralnet::neuralnet_rprop-_03,03:59:30.876,03:59:37.950,7.074,40.0663,34.1007,,,Erratic on multivariate datasets
uGauss3_neuralnet::neuralnet_rprop-_04,03:59:37.950,03:59:38.592,0.642,2.7323,2.1643,,,Erratic on multivariate datasets
uGauss3_neuralnet::neuralnet_rprop-_05,03:59:38.592,03:59:39.264,0.672,2.869,2.2416,,,Erratic on multivariate datasets
uGauss3_neuralnet::neuralnet_sag_01,04:14:13.612,04:14:21.512,7.9,40.0663,34.1007,,,
uGauss3_neuralnet::neuralnet_sag_02,04:14:21.512,04:14:29.343,7.831,40.0663,34.1007,,,
uGauss3_neuralnet::neuralnet_sag_03,04:14:29.343,04:14:37.204,7.861,40.0663,34.1007,,,
uGauss3_neuralnet::neuralnet_sag_04,04:14:37.204,04:14:45.019,7.815,40.0663,34.1007,,,
uGauss3_neuralnet::neuralnet_sag_05,04:14:45.020,04:14:52.788,7.768,40.0663,34.1007,,,
uGauss3_neuralnet::neuralnet_slr_01,04:20:18.442,04:20:19.792,1.35,3.1821,2.5129,,,
uGauss3_neuralnet::neuralnet_slr_02,04:20:19.794,04:20:19.967,0.173,8.7446,5.6685,,,
uGauss3_neuralnet::neuralnet_slr_03,04:20:19.968,04:20:20.112,0.144,2.4745,1.9506,,,
uGauss3_neuralnet::neuralnet_slr_04,04:20:20.113,04:20:20.283,0.17,2.4754,1.9506,,,
uGauss3_neuralnet::neuralnet_slr_05,04:20:20.285,04:20:20.435,0.15,2.5059,1.9931,,,
uGauss3_neuralnet::neuralnet_rprop+_01,04:25:26.468,04:25:27.149,0.681,3.4115,2.63,,,Erratic on difficult datasets
uGauss3_neuralnet::neuralnet_rprop+_02,04:25:27.151,04:25:27.439,0.288,2.8567,2.2397,,,Erratic on difficult datasets
uGauss3_neuralnet::neuralnet_rprop+_03,04:25:27.439,04:25:29.033,1.594,2.7319,2.1634,,,Erratic on difficult datasets
uGauss3_neuralnet::neuralnet_rprop+_04,04:25:29.033,04:25:29.158,0.125,2.4735,1.9481,,,Erratic on difficult datasets
uGauss3_neuralnet::neuralnet_rprop+_05,04:25:29.158,04:25:29.658,0.5,2.3338,1.8754,,,Erratic on difficult datasets
uGauss3_nnet::nnet_01,04:25:33.704,04:25:33.735,0.031,5.2381,3.9587,,maxiter = 150,uses optim BFGS
uGauss3_nnet::nnet_02,04:25:33.735,04:25:33.751,0.016,3.5945,2.6966,,maxiter = 150,uses optim BFGS
uGauss3_nnet::nnet_03,04:25:33.751,04:25:33.782,0.031,3.3969,2.5956,,maxiter = 150,uses optim BFGS
uGauss3_nnet::nnet_04,04:25:33.783,04:25:33.801,0.018,4.8903,3.5914,,maxiter = 150,uses optim BFGS
uGauss3_nnet::nnet_05,04:25:33.801,04:25:33.816,0.015,3.1672,2.5036,,maxiter = 150,uses optim BFGS
uGauss3_nnet::nnet_06,04:25:33.816,04:25:33.854,0.038,2.2928,1.8257,,maxiter = 150,uses optim BFGS
uGauss3_nnet::nnet_07,04:25:33.856,04:25:33.873,0.017,3.5945,2.6974,,maxiter = 150,uses optim BFGS
uGauss3_nnet::nnet_08,04:25:33.873,04:25:33.898,0.025,3.5259,2.7404,,maxiter = 150,uses optim BFGS
uGauss3_nnet::nnet_09,04:25:33.899,04:25:33.910,0.011,3.4398,2.7722,,maxiter = 150,uses optim BFGS
uGauss3_nnet::nnet_10,04:25:33.910,04:25:33.941,0.031,3.1837,2.5399,,maxiter = 150,uses optim BFGS
uGauss3_qrnn::qrnn.fit_01,04:26:10.952,04:26:11.225,0.273,3.3478,2.4322,,maxiter = 700,
uGauss3_qrnn::qrnn.fit_02,04:26:11.227,04:26:11.493,0.266,2.3738,1.8047,,maxiter = 700,
uGauss3_qrnn::qrnn.fit_03,04:26:11.493,04:26:12.018,0.525,3.616,2.6017,,maxiter = 700,
uGauss3_qrnn::qrnn.fit_04,04:26:12.018,04:26:12.286,0.268,3.6186,2.6032,,maxiter = 700,
uGauss3_qrnn::qrnn.fit_05,04:26:12.286,04:26:12.570,0.284,3.698,2.6129,,maxiter = 700,
uGauss3_qrnn::qrnn.fit_06,04:26:12.586,04:26:12.881,0.295,3.2071,2.4417,,maxiter = 700,
uGauss3_qrnn::qrnn.fit_07,04:26:12.881,04:26:13.096,0.215,2.8717,2.1809,,maxiter = 700,
